,Series Name,Period,Frequency,Value,Units
606,"Henry Hub Natural Gas Spot Price, Daily",20180614,D,2.99,Dollars per Million Btu
607,"Henry Hub Natural Gas Spot Price, Daily",20180613,D,2.98,Dollars per Million Btu
608,"Henry Hub Natural Gas Spot Price, Daily",20180612,D,2.98,Dollars per Million Btu
609,"Henry Hub Natural Gas Spot Price, Daily",20180611,D,3.0,Dollars per Million Btu
610,"Henry Hub Natural Gas Spot Price, Daily",20180608,D,2.91,Dollars per Million Btu
611,"Henry Hub Natural Gas Spot Price, Daily",20180607,D,3.02,Dollars per Million Btu
612,"Henry Hub Natural Gas Spot Price, Daily",20180606,D,2.89,Dollars per Million Btu
613,"Henry Hub Natural Gas Spot Price, Daily",20180605,D,2.89,Dollars per Million Btu
614,"Henry Hub Natural Gas Spot Price, Daily",20180604,D,2.89,Dollars per Million Btu
615,"Henry Hub Natural Gas Spot Price, Daily",20180601,D,2.91,Dollars per Million Btu
616,"Henry Hub Natural Gas Spot Price, Daily",20180531,D,2.94,Dollars per Million Btu
617,"Henry Hub Natural Gas Spot Price, Daily",20180530,D,2.83,Dollars per Million Btu
618,"Henry Hub Natural Gas Spot Price, Daily",20180529,D,2.84,Dollars per Million Btu
619,"Henry Hub Natural Gas Spot Price, Daily",20180525,D,2.88,Dollars per Million Btu
620,"Henry Hub Natural Gas Spot Price, Daily",20180524,D,2.88,Dollars per Million Btu
621,"Henry Hub Natural Gas Spot Price, Daily",20180523,D,2.89,Dollars per Million Btu
622,"Henry Hub Natural Gas Spot Price, Daily",20180522,D,2.76,Dollars per Million Btu
623,"Henry Hub Natural Gas Spot Price, Daily",20180521,D,2.77,Dollars per Million Btu
624,"Henry Hub Natural Gas Spot Price, Daily",20180518,D,2.75,Dollars per Million Btu
625,"Henry Hub Natural Gas Spot Price, Daily",20180517,D,2.75,Dollars per Million Btu
626,"Henry Hub Natural Gas Spot Price, Daily",20180516,D,2.85,Dollars per Million Btu
627,"Henry Hub Natural Gas Spot Price, Daily",20180515,D,2.83,Dollars per Million Btu
628,"Henry Hub Natural Gas Spot Price, Daily",20180514,D,2.84,Dollars per Million Btu
629,"Henry Hub Natural Gas Spot Price, Daily",20180511,D,2.75,Dollars per Million Btu
630,"Henry Hub Natural Gas Spot Price, Daily",20180510,D,2.78,Dollars per Million Btu
631,"Henry Hub Natural Gas Spot Price, Daily",20180509,D,2.75,Dollars per Million Btu
632,"Henry Hub Natural Gas Spot Price, Daily",20180508,D,2.77,Dollars per Million Btu
633,"Henry Hub Natural Gas Spot Price, Daily",20180507,D,2.74,Dollars per Million Btu
634,"Henry Hub Natural Gas Spot Price, Daily",20180504,D,2.75,Dollars per Million Btu
635,"Henry Hub Natural Gas Spot Price, Daily",20180503,D,2.75,Dollars per Million Btu
636,"Henry Hub Natural Gas Spot Price, Daily",20180502,D,2.77,Dollars per Million Btu
637,"Henry Hub Natural Gas Spot Price, Daily",20180501,D,2.75,Dollars per Million Btu
638,"Henry Hub Natural Gas Spot Price, Daily",20180430,D,2.75,Dollars per Million Btu
639,"Henry Hub Natural Gas Spot Price, Daily",20180427,D,2.82,Dollars per Million Btu
640,"Henry Hub Natural Gas Spot Price, Daily",20180426,D,2.81,Dollars per Million Btu
641,"Henry Hub Natural Gas Spot Price, Daily",20180425,D,2.81,Dollars per Million Btu
642,"Henry Hub Natural Gas Spot Price, Daily",20180424,D,2.79,Dollars per Million Btu
643,"Henry Hub Natural Gas Spot Price, Daily",20180423,D,2.78,Dollars per Million Btu
644,"Henry Hub Natural Gas Spot Price, Daily",20180420,D,2.78,Dollars per Million Btu
645,"Henry Hub Natural Gas Spot Price, Daily",20180419,D,2.8,Dollars per Million Btu
646,"Henry Hub Natural Gas Spot Price, Daily",20180418,D,2.85,Dollars per Million Btu
647,"Henry Hub Natural Gas Spot Price, Daily",20180417,D,2.84,Dollars per Million Btu
648,"Henry Hub Natural Gas Spot Price, Daily",20180416,D,2.88,Dollars per Million Btu
649,"Henry Hub Natural Gas Spot Price, Daily",20180413,D,2.82,Dollars per Million Btu
650,"Henry Hub Natural Gas Spot Price, Daily",20180412,D,2.76,Dollars per Million Btu
651,"Henry Hub Natural Gas Spot Price, Daily",20180411,D,2.74,Dollars per Million Btu
652,"Henry Hub Natural Gas Spot Price, Daily",20180410,D,2.78,Dollars per Million Btu
653,"Henry Hub Natural Gas Spot Price, Daily",20180409,D,2.78,Dollars per Million Btu
654,"Henry Hub Natural Gas Spot Price, Daily",20180406,D,2.81,Dollars per Million Btu
655,"Henry Hub Natural Gas Spot Price, Daily",20180405,D,2.81,Dollars per Million Btu
656,"Henry Hub Natural Gas Spot Price, Daily",20180404,D,2.81,Dollars per Million Btu
657,"Henry Hub Natural Gas Spot Price, Daily",20180403,D,2.75,Dollars per Million Btu
658,"Henry Hub Natural Gas Spot Price, Daily",20180402,D,2.75,Dollars per Million Btu
659,"Henry Hub Natural Gas Spot Price, Daily",20180329,D,2.81,Dollars per Million Btu
660,"Henry Hub Natural Gas Spot Price, Daily",20180328,D,2.64,Dollars per Million Btu
661,"Henry Hub Natural Gas Spot Price, Daily",20180327,D,2.6,Dollars per Million Btu
662,"Henry Hub Natural Gas Spot Price, Daily",20180326,D,2.63,Dollars per Million Btu
663,"Henry Hub Natural Gas Spot Price, Daily",20180323,D,2.58,Dollars per Million Btu
664,"Henry Hub Natural Gas Spot Price, Daily",20180322,D,2.62,Dollars per Million Btu
665,"Henry Hub Natural Gas Spot Price, Daily",20180321,D,2.74,Dollars per Million Btu
666,"Henry Hub Natural Gas Spot Price, Daily",20180320,D,2.71,Dollars per Million Btu
667,"Henry Hub Natural Gas Spot Price, Daily",20180319,D,2.62,Dollars per Million Btu
668,"Henry Hub Natural Gas Spot Price, Daily",20180316,D,2.62,Dollars per Million Btu
669,"Henry Hub Natural Gas Spot Price, Daily",20180315,D,2.7,Dollars per Million Btu
670,"Henry Hub Natural Gas Spot Price, Daily",20180314,D,2.69,Dollars per Million Btu
671,"Henry Hub Natural Gas Spot Price, Daily",20180313,D,2.76,Dollars per Million Btu
672,"Henry Hub Natural Gas Spot Price, Daily",20180312,D,2.78,Dollars per Million Btu
673,"Henry Hub Natural Gas Spot Price, Daily",20180309,D,2.71,Dollars per Million Btu
674,"Henry Hub Natural Gas Spot Price, Daily",20180308,D,2.8,Dollars per Million Btu
675,"Henry Hub Natural Gas Spot Price, Daily",20180307,D,2.8,Dollars per Million Btu
676,"Henry Hub Natural Gas Spot Price, Daily",20180306,D,2.7,Dollars per Million Btu
677,"Henry Hub Natural Gas Spot Price, Daily",20180305,D,2.7,Dollars per Million Btu
678,"Henry Hub Natural Gas Spot Price, Daily",20180302,D,2.67,Dollars per Million Btu
679,"Henry Hub Natural Gas Spot Price, Daily",20180301,D,2.67,Dollars per Million Btu
680,"Henry Hub Natural Gas Spot Price, Daily",20180228,D,2.66,Dollars per Million Btu
681,"Henry Hub Natural Gas Spot Price, Daily",20180227,D,2.59,Dollars per Million Btu
682,"Henry Hub Natural Gas Spot Price, Daily",20180226,D,2.6,Dollars per Million Btu
683,"Henry Hub Natural Gas Spot Price, Daily",20180223,D,2.58,Dollars per Million Btu
684,"Henry Hub Natural Gas Spot Price, Daily",20180222,D,2.65,Dollars per Million Btu
685,"Henry Hub Natural Gas Spot Price, Daily",20180221,D,2.65,Dollars per Million Btu
686,"Henry Hub Natural Gas Spot Price, Daily",20180220,D,2.61,Dollars per Million Btu
687,"Henry Hub Natural Gas Spot Price, Daily",20180216,D,2.49,Dollars per Million Btu
688,"Henry Hub Natural Gas Spot Price, Daily",20180215,D,2.49,Dollars per Million Btu
689,"Henry Hub Natural Gas Spot Price, Daily",20180214,D,2.53,Dollars per Million Btu
690,"Henry Hub Natural Gas Spot Price, Daily",20180213,D,2.58,Dollars per Million Btu
691,"Henry Hub Natural Gas Spot Price, Daily",20180212,D,2.6,Dollars per Million Btu
692,"Henry Hub Natural Gas Spot Price, Daily",20180209,D,2.66,Dollars per Million Btu
693,"Henry Hub Natural Gas Spot Price, Daily",20180208,D,2.74,Dollars per Million Btu
694,"Henry Hub Natural Gas Spot Price, Daily",20180207,D,2.74,Dollars per Million Btu
695,"Henry Hub Natural Gas Spot Price, Daily",20180206,D,2.75,Dollars per Million Btu
696,"Henry Hub Natural Gas Spot Price, Daily",20180205,D,2.85,Dollars per Million Btu
697,"Henry Hub Natural Gas Spot Price, Daily",20180202,D,2.91,Dollars per Million Btu
698,"Henry Hub Natural Gas Spot Price, Daily",20180201,D,3.06,Dollars per Million Btu
699,"Henry Hub Natural Gas Spot Price, Daily",20180131,D,3.34,Dollars per Million Btu
700,"Henry Hub Natural Gas Spot Price, Daily",20180130,D,3.6,Dollars per Million Btu
701,"Henry Hub Natural Gas Spot Price, Daily",20180129,D,3.6,Dollars per Million Btu
702,"Henry Hub Natural Gas Spot Price, Daily",20180126,D,3.58,Dollars per Million Btu
703,"Henry Hub Natural Gas Spot Price, Daily",20180125,D,3.54,Dollars per Million Btu
704,"Henry Hub Natural Gas Spot Price, Daily",20180124,D,3.54,Dollars per Million Btu
705,"Henry Hub Natural Gas Spot Price, Daily",20180123,D,3.35,Dollars per Million Btu
706,"Henry Hub Natural Gas Spot Price, Daily",20180122,D,3.13,Dollars per Million Btu
707,"Henry Hub Natural Gas Spot Price, Daily",20180119,D,3.2,Dollars per Million Btu
708,"Henry Hub Natural Gas Spot Price, Daily",20180118,D,3.92,Dollars per Million Btu
709,"Henry Hub Natural Gas Spot Price, Daily",20180117,D,3.92,Dollars per Million Btu
710,"Henry Hub Natural Gas Spot Price, Daily",20180116,D,5.46,Dollars per Million Btu
711,"Henry Hub Natural Gas Spot Price, Daily",20180112,D,4.06,Dollars per Million Btu
712,"Henry Hub Natural Gas Spot Price, Daily",20180111,D,3.16,Dollars per Million Btu
713,"Henry Hub Natural Gas Spot Price, Daily",20180110,D,3.16,Dollars per Million Btu
714,"Henry Hub Natural Gas Spot Price, Daily",20180109,D,2.93,Dollars per Million Btu
715,"Henry Hub Natural Gas Spot Price, Daily",20180108,D,2.89,Dollars per Million Btu
716,"Henry Hub Natural Gas Spot Price, Daily",20180105,D,,Dollars per Million Btu
717,"Henry Hub Natural Gas Spot Price, Daily",20180104,D,4.65,Dollars per Million Btu
718,"Henry Hub Natural Gas Spot Price, Daily",20180103,D,6.24,Dollars per Million Btu
719,"Henry Hub Natural Gas Spot Price, Daily",20180102,D,6.24,Dollars per Million Btu
720,"Henry Hub Natural Gas Spot Price, Daily",20171229,D,3.69,Dollars per Million Btu
721,"Henry Hub Natural Gas Spot Price, Daily",20171228,D,2.97,Dollars per Million Btu
722,"Henry Hub Natural Gas Spot Price, Daily",20171227,D,2.76,Dollars per Million Btu
723,"Henry Hub Natural Gas Spot Price, Daily",20171226,D,2.68,Dollars per Million Btu
724,"Henry Hub Natural Gas Spot Price, Daily",20171222,D,2.63,Dollars per Million Btu
725,"Henry Hub Natural Gas Spot Price, Daily",20171221,D,2.64,Dollars per Million Btu
726,"Henry Hub Natural Gas Spot Price, Daily",20171220,D,2.72,Dollars per Million Btu
727,"Henry Hub Natural Gas Spot Price, Daily",20171219,D,2.75,Dollars per Million Btu
728,"Henry Hub Natural Gas Spot Price, Daily",20171218,D,2.71,Dollars per Million Btu
729,"Henry Hub Natural Gas Spot Price, Daily",20171215,D,2.6,Dollars per Million Btu
730,"Henry Hub Natural Gas Spot Price, Daily",20171214,D,2.69,Dollars per Million Btu
731,"Henry Hub Natural Gas Spot Price, Daily",20171213,D,2.87,Dollars per Million Btu
732,"Henry Hub Natural Gas Spot Price, Daily",20171212,D,2.87,Dollars per Million Btu
733,"Henry Hub Natural Gas Spot Price, Daily",20171211,D,2.81,Dollars per Million Btu
734,"Henry Hub Natural Gas Spot Price, Daily",20171208,D,2.78,Dollars per Million Btu
735,"Henry Hub Natural Gas Spot Price, Daily",20171207,D,2.81,Dollars per Million Btu
736,"Henry Hub Natural Gas Spot Price, Daily",20171206,D,2.86,Dollars per Million Btu
737,"Henry Hub Natural Gas Spot Price, Daily",20171205,D,2.86,Dollars per Million Btu
738,"Henry Hub Natural Gas Spot Price, Daily",20171204,D,2.91,Dollars per Million Btu
739,"Henry Hub Natural Gas Spot Price, Daily",20171201,D,2.84,Dollars per Million Btu
740,"Henry Hub Natural Gas Spot Price, Daily",20171130,D,3.06,Dollars per Million Btu
741,"Henry Hub Natural Gas Spot Price, Daily",20171129,D,3.06,Dollars per Million Btu
742,"Henry Hub Natural Gas Spot Price, Daily",20171128,D,2.88,Dollars per Million Btu
743,"Henry Hub Natural Gas Spot Price, Daily",20171127,D,2.88,Dollars per Million Btu
744,"Henry Hub Natural Gas Spot Price, Daily",20171124,D,3.05,Dollars per Million Btu
745,"Henry Hub Natural Gas Spot Price, Daily",20171123,D,3.05,Dollars per Million Btu
746,"Henry Hub Natural Gas Spot Price, Daily",20171122,D,3.05,Dollars per Million Btu
747,"Henry Hub Natural Gas Spot Price, Daily",20171121,D,3.05,Dollars per Million Btu
748,"Henry Hub Natural Gas Spot Price, Daily",20171120,D,3.04,Dollars per Million Btu
749,"Henry Hub Natural Gas Spot Price, Daily",20171117,D,3.04,Dollars per Million Btu
750,"Henry Hub Natural Gas Spot Price, Daily",20171116,D,3.09,Dollars per Million Btu
751,"Henry Hub Natural Gas Spot Price, Daily",20171115,D,3.16,Dollars per Million Btu
752,"Henry Hub Natural Gas Spot Price, Daily",20171114,D,3.06,Dollars per Million Btu
753,"Henry Hub Natural Gas Spot Price, Daily",20171113,D,3.13,Dollars per Million Btu
754,"Henry Hub Natural Gas Spot Price, Daily",20171110,D,3.17,Dollars per Million Btu
755,"Henry Hub Natural Gas Spot Price, Daily",20171109,D,3.18,Dollars per Million Btu
756,"Henry Hub Natural Gas Spot Price, Daily",20171108,D,3.16,Dollars per Million Btu
757,"Henry Hub Natural Gas Spot Price, Daily",20171107,D,3.07,Dollars per Million Btu
758,"Henry Hub Natural Gas Spot Price, Daily",20171106,D,3.01,Dollars per Million Btu
759,"Henry Hub Natural Gas Spot Price, Daily",20171103,D,2.75,Dollars per Million Btu
760,"Henry Hub Natural Gas Spot Price, Daily",20171102,D,2.68,Dollars per Million Btu
761,"Henry Hub Natural Gas Spot Price, Daily",20171101,D,2.68,Dollars per Million Btu
762,"Henry Hub Natural Gas Spot Price, Daily",20171031,D,2.84,Dollars per Million Btu
763,"Henry Hub Natural Gas Spot Price, Daily",20171030,D,2.94,Dollars per Million Btu
764,"Henry Hub Natural Gas Spot Price, Daily",20171027,D,2.78,Dollars per Million Btu
765,"Henry Hub Natural Gas Spot Price, Daily",20171026,D,2.91,Dollars per Million Btu
766,"Henry Hub Natural Gas Spot Price, Daily",20171025,D,2.98,Dollars per Million Btu
767,"Henry Hub Natural Gas Spot Price, Daily",20171024,D,2.95,Dollars per Million Btu
768,"Henry Hub Natural Gas Spot Price, Daily",20171023,D,2.95,Dollars per Million Btu
769,"Henry Hub Natural Gas Spot Price, Daily",20171020,D,2.8,Dollars per Million Btu
770,"Henry Hub Natural Gas Spot Price, Daily",20171019,D,2.83,Dollars per Million Btu
771,"Henry Hub Natural Gas Spot Price, Daily",20171018,D,2.81,Dollars per Million Btu
772,"Henry Hub Natural Gas Spot Price, Daily",20171017,D,2.88,Dollars per Million Btu
773,"Henry Hub Natural Gas Spot Price, Daily",20171016,D,2.87,Dollars per Million Btu
774,"Henry Hub Natural Gas Spot Price, Daily",20171013,D,2.99,Dollars per Million Btu
775,"Henry Hub Natural Gas Spot Price, Daily",20171012,D,2.95,Dollars per Million Btu
776,"Henry Hub Natural Gas Spot Price, Daily",20171011,D,2.89,Dollars per Million Btu
777,"Henry Hub Natural Gas Spot Price, Daily",20171010,D,2.89,Dollars per Million Btu
778,"Henry Hub Natural Gas Spot Price, Daily",20171009,D,2.87,Dollars per Million Btu
779,"Henry Hub Natural Gas Spot Price, Daily",20171006,D,2.93,Dollars per Million Btu
780,"Henry Hub Natural Gas Spot Price, Daily",20171005,D,2.8,Dollars per Million Btu
781,"Henry Hub Natural Gas Spot Price, Daily",20171004,D,2.8,Dollars per Million Btu
782,"Henry Hub Natural Gas Spot Price, Daily",20171003,D,2.73,Dollars per Million Btu
783,"Henry Hub Natural Gas Spot Price, Daily",20171002,D,2.94,Dollars per Million Btu
784,"Henry Hub Natural Gas Spot Price, Daily",20170929,D,2.94,Dollars per Million Btu
785,"Henry Hub Natural Gas Spot Price, Daily",20170928,D,2.96,Dollars per Million Btu
786,"Henry Hub Natural Gas Spot Price, Daily",20170927,D,2.98,Dollars per Million Btu
787,"Henry Hub Natural Gas Spot Price, Daily",20170926,D,2.96,Dollars per Million Btu
788,"Henry Hub Natural Gas Spot Price, Daily",20170925,D,2.96,Dollars per Million Btu
789,"Henry Hub Natural Gas Spot Price, Daily",20170922,D,2.93,Dollars per Million Btu
790,"Henry Hub Natural Gas Spot Price, Daily",20170921,D,3.11,Dollars per Million Btu
791,"Henry Hub Natural Gas Spot Price, Daily",20170920,D,3.13,Dollars per Million Btu
792,"Henry Hub Natural Gas Spot Price, Daily",20170919,D,3.18,Dollars per Million Btu
793,"Henry Hub Natural Gas Spot Price, Daily",20170918,D,3.11,Dollars per Million Btu
794,"Henry Hub Natural Gas Spot Price, Daily",20170915,D,3.0,Dollars per Million Btu
795,"Henry Hub Natural Gas Spot Price, Daily",20170914,D,3.03,Dollars per Million Btu
796,"Henry Hub Natural Gas Spot Price, Daily",20170913,D,3.02,Dollars per Million Btu
797,"Henry Hub Natural Gas Spot Price, Daily",20170912,D,2.88,Dollars per Million Btu
798,"Henry Hub Natural Gas Spot Price, Daily",20170911,D,2.88,Dollars per Million Btu
799,"Henry Hub Natural Gas Spot Price, Daily",20170908,D,2.88,Dollars per Million Btu
800,"Henry Hub Natural Gas Spot Price, Daily",20170907,D,2.92,Dollars per Million Btu
801,"Henry Hub Natural Gas Spot Price, Daily",20170906,D,2.98,Dollars per Million Btu
802,"Henry Hub Natural Gas Spot Price, Daily",20170905,D,2.88,Dollars per Million Btu
803,"Henry Hub Natural Gas Spot Price, Daily",20170904,D,2.88,Dollars per Million Btu
804,"Henry Hub Natural Gas Spot Price, Daily",20170901,D,2.88,Dollars per Million Btu
805,"Henry Hub Natural Gas Spot Price, Daily",20170831,D,2.92,Dollars per Million Btu
806,"Henry Hub Natural Gas Spot Price, Daily",20170830,D,2.95,Dollars per Million Btu
807,"Henry Hub Natural Gas Spot Price, Daily",20170829,D,2.95,Dollars per Million Btu
808,"Henry Hub Natural Gas Spot Price, Daily",20170828,D,2.95,Dollars per Million Btu
809,"Henry Hub Natural Gas Spot Price, Daily",20170825,D,2.93,Dollars per Million Btu
810,"Henry Hub Natural Gas Spot Price, Daily",20170824,D,2.97,Dollars per Million Btu
811,"Henry Hub Natural Gas Spot Price, Daily",20170823,D,2.94,Dollars per Million Btu
812,"Henry Hub Natural Gas Spot Price, Daily",20170822,D,3.0,Dollars per Million Btu
813,"Henry Hub Natural Gas Spot Price, Daily",20170821,D,3.0,Dollars per Million Btu
814,"Henry Hub Natural Gas Spot Price, Daily",20170818,D,2.9,Dollars per Million Btu
815,"Henry Hub Natural Gas Spot Price, Daily",20170817,D,2.91,Dollars per Million Btu
816,"Henry Hub Natural Gas Spot Price, Daily",20170816,D,2.94,Dollars per Million Btu
817,"Henry Hub Natural Gas Spot Price, Daily",20170815,D,2.96,Dollars per Million Btu
818,"Henry Hub Natural Gas Spot Price, Daily",20170814,D,3.02,Dollars per Million Btu
819,"Henry Hub Natural Gas Spot Price, Daily",20170811,D,2.96,Dollars per Million Btu
820,"Henry Hub Natural Gas Spot Price, Daily",20170810,D,2.89,Dollars per Million Btu
821,"Henry Hub Natural Gas Spot Price, Daily",20170809,D,2.81,Dollars per Million Btu
822,"Henry Hub Natural Gas Spot Price, Daily",20170808,D,2.81,Dollars per Million Btu
823,"Henry Hub Natural Gas Spot Price, Daily",20170807,D,2.8,Dollars per Million Btu
824,"Henry Hub Natural Gas Spot Price, Daily",20170804,D,2.76,Dollars per Million Btu
825,"Henry Hub Natural Gas Spot Price, Daily",20170803,D,2.76,Dollars per Million Btu
826,"Henry Hub Natural Gas Spot Price, Daily",20170802,D,2.8,Dollars per Million Btu
827,"Henry Hub Natural Gas Spot Price, Daily",20170801,D,2.8,Dollars per Million Btu
828,"Henry Hub Natural Gas Spot Price, Daily",20170731,D,2.87,Dollars per Million Btu
829,"Henry Hub Natural Gas Spot Price, Daily",20170728,D,2.96,Dollars per Million Btu
830,"Henry Hub Natural Gas Spot Price, Daily",20170727,D,2.95,Dollars per Million Btu
831,"Henry Hub Natural Gas Spot Price, Daily",20170726,D,2.92,Dollars per Million Btu
832,"Henry Hub Natural Gas Spot Price, Daily",20170725,D,2.99,Dollars per Million Btu
833,"Henry Hub Natural Gas Spot Price, Daily",20170724,D,2.99,Dollars per Million Btu
834,"Henry Hub Natural Gas Spot Price, Daily",20170721,D,3.06,Dollars per Million Btu
835,"Henry Hub Natural Gas Spot Price, Daily",20170720,D,3.12,Dollars per Million Btu
836,"Henry Hub Natural Gas Spot Price, Daily",20170719,D,3.11,Dollars per Million Btu
837,"Henry Hub Natural Gas Spot Price, Daily",20170718,D,3.11,Dollars per Million Btu
838,"Henry Hub Natural Gas Spot Price, Daily",20170717,D,3.04,Dollars per Million Btu
839,"Henry Hub Natural Gas Spot Price, Daily",20170714,D,2.94,Dollars per Million Btu
840,"Henry Hub Natural Gas Spot Price, Daily",20170713,D,2.96,Dollars per Million Btu
841,"Henry Hub Natural Gas Spot Price, Daily",20170712,D,3.01,Dollars per Million Btu
842,"Henry Hub Natural Gas Spot Price, Daily",20170711,D,2.98,Dollars per Million Btu
843,"Henry Hub Natural Gas Spot Price, Daily",20170710,D,2.92,Dollars per Million Btu
844,"Henry Hub Natural Gas Spot Price, Daily",20170707,D,2.91,Dollars per Million Btu
845,"Henry Hub Natural Gas Spot Price, Daily",20170706,D,2.89,Dollars per Million Btu
846,"Henry Hub Natural Gas Spot Price, Daily",20170705,D,2.98,Dollars per Million Btu
847,"Henry Hub Natural Gas Spot Price, Daily",20170704,D,2.98,Dollars per Million Btu
848,"Henry Hub Natural Gas Spot Price, Daily",20170703,D,2.98,Dollars per Million Btu
849,"Henry Hub Natural Gas Spot Price, Daily",20170630,D,2.98,Dollars per Million Btu
850,"Henry Hub Natural Gas Spot Price, Daily",20170629,D,3.07,Dollars per Million Btu
851,"Henry Hub Natural Gas Spot Price, Daily",20170628,D,3.03,Dollars per Million Btu
852,"Henry Hub Natural Gas Spot Price, Daily",20170627,D,2.99,Dollars per Million Btu
853,"Henry Hub Natural Gas Spot Price, Daily",20170626,D,2.98,Dollars per Million Btu
854,"Henry Hub Natural Gas Spot Price, Daily",20170623,D,2.89,Dollars per Million Btu
855,"Henry Hub Natural Gas Spot Price, Daily",20170622,D,2.88,Dollars per Million Btu
856,"Henry Hub Natural Gas Spot Price, Daily",20170621,D,2.91,Dollars per Million Btu
857,"Henry Hub Natural Gas Spot Price, Daily",20170620,D,2.91,Dollars per Million Btu
858,"Henry Hub Natural Gas Spot Price, Daily",20170619,D,2.87,Dollars per Million Btu
859,"Henry Hub Natural Gas Spot Price, Daily",20170616,D,3.01,Dollars per Million Btu
860,"Henry Hub Natural Gas Spot Price, Daily",20170615,D,2.94,Dollars per Million Btu
861,"Henry Hub Natural Gas Spot Price, Daily",20170614,D,2.95,Dollars per Million Btu
862,"Henry Hub Natural Gas Spot Price, Daily",20170613,D,3.12,Dollars per Million Btu
863,"Henry Hub Natural Gas Spot Price, Daily",20170612,D,3.12,Dollars per Million Btu
864,"Henry Hub Natural Gas Spot Price, Daily",20170609,D,3.03,Dollars per Million Btu
865,"Henry Hub Natural Gas Spot Price, Daily",20170608,D,2.98,Dollars per Million Btu
866,"Henry Hub Natural Gas Spot Price, Daily",20170607,D,3.06,Dollars per Million Btu
867,"Henry Hub Natural Gas Spot Price, Daily",20170606,D,2.92,Dollars per Million Btu
868,"Henry Hub Natural Gas Spot Price, Daily",20170605,D,2.92,Dollars per Million Btu
869,"Henry Hub Natural Gas Spot Price, Daily",20170602,D,2.85,Dollars per Million Btu
870,"Henry Hub Natural Gas Spot Price, Daily",20170601,D,3.05,Dollars per Million Btu
871,"Henry Hub Natural Gas Spot Price, Daily",20170531,D,3.05,Dollars per Million Btu
872,"Henry Hub Natural Gas Spot Price, Daily",20170530,D,3.1,Dollars per Million Btu
873,"Henry Hub Natural Gas Spot Price, Daily",20170529,D,3.1,Dollars per Million Btu
874,"Henry Hub Natural Gas Spot Price, Daily",20170526,D,3.1,Dollars per Million Btu
875,"Henry Hub Natural Gas Spot Price, Daily",20170525,D,3.1,Dollars per Million Btu
876,"Henry Hub Natural Gas Spot Price, Daily",20170524,D,3.22,Dollars per Million Btu
877,"Henry Hub Natural Gas Spot Price, Daily",20170523,D,3.22,Dollars per Million Btu
878,"Henry Hub Natural Gas Spot Price, Daily",20170522,D,3.24,Dollars per Million Btu
879,"Henry Hub Natural Gas Spot Price, Daily",20170519,D,3.11,Dollars per Million Btu
880,"Henry Hub Natural Gas Spot Price, Daily",20170518,D,3.13,Dollars per Million Btu
881,"Henry Hub Natural Gas Spot Price, Daily",20170517,D,3.27,Dollars per Million Btu
882,"Henry Hub Natural Gas Spot Price, Daily",20170516,D,3.27,Dollars per Million Btu
883,"Henry Hub Natural Gas Spot Price, Daily",20170515,D,3.26,Dollars per Million Btu
884,"Henry Hub Natural Gas Spot Price, Daily",20170512,D,3.24,Dollars per Million Btu
885,"Henry Hub Natural Gas Spot Price, Daily",20170511,D,3.23,Dollars per Million Btu
886,"Henry Hub Natural Gas Spot Price, Daily",20170510,D,3.03,Dollars per Million Btu
887,"Henry Hub Natural Gas Spot Price, Daily",20170509,D,3.03,Dollars per Million Btu
888,"Henry Hub Natural Gas Spot Price, Daily",20170508,D,3.06,Dollars per Million Btu
889,"Henry Hub Natural Gas Spot Price, Daily",20170505,D,3.1,Dollars per Million Btu
890,"Henry Hub Natural Gas Spot Price, Daily",20170504,D,3.11,Dollars per Million Btu
891,"Henry Hub Natural Gas Spot Price, Daily",20170503,D,3.14,Dollars per Million Btu
892,"Henry Hub Natural Gas Spot Price, Daily",20170502,D,3.13,Dollars per Million Btu
893,"Henry Hub Natural Gas Spot Price, Daily",20170501,D,3.2,Dollars per Million Btu
894,"Henry Hub Natural Gas Spot Price, Daily",20170428,D,3.2,Dollars per Million Btu
895,"Henry Hub Natural Gas Spot Price, Daily",20170427,D,3.13,Dollars per Million Btu
896,"Henry Hub Natural Gas Spot Price, Daily",20170426,D,3.06,Dollars per Million Btu
897,"Henry Hub Natural Gas Spot Price, Daily",20170425,D,2.99,Dollars per Million Btu
898,"Henry Hub Natural Gas Spot Price, Daily",20170424,D,3.06,Dollars per Million Btu
899,"Henry Hub Natural Gas Spot Price, Daily",20170421,D,3.06,Dollars per Million Btu
900,"Henry Hub Natural Gas Spot Price, Daily",20170420,D,3.13,Dollars per Million Btu
901,"Henry Hub Natural Gas Spot Price, Daily",20170419,D,3.11,Dollars per Million Btu
902,"Henry Hub Natural Gas Spot Price, Daily",20170418,D,3.11,Dollars per Million Btu
903,"Henry Hub Natural Gas Spot Price, Daily",20170417,D,3.09,Dollars per Million Btu
904,"Henry Hub Natural Gas Spot Price, Daily",20170414,D,3.0,Dollars per Million Btu
905,"Henry Hub Natural Gas Spot Price, Daily",20170413,D,3.0,Dollars per Million Btu
906,"Henry Hub Natural Gas Spot Price, Daily",20170412,D,2.97,Dollars per Million Btu
907,"Henry Hub Natural Gas Spot Price, Daily",20170411,D,3.11,Dollars per Million Btu
908,"Henry Hub Natural Gas Spot Price, Daily",20170410,D,3.15,Dollars per Million Btu
