,Series Name,Period,Frequency,Value,Units
1247,"Natural Gas Futures Contract 1, Daily",20151208,D,2.07,Dollars per Million Btu
1248,"Natural Gas Futures Contract 1, Daily",20151207,D,2.0669999999999997,Dollars per Million Btu
1249,"Natural Gas Futures Contract 1, Daily",20151204,D,2.186,Dollars per Million Btu
1250,"Natural Gas Futures Contract 1, Daily",20151203,D,2.181,Dollars per Million Btu
1251,"Natural Gas Futures Contract 1, Daily",20151202,D,2.165,Dollars per Million Btu
1252,"Natural Gas Futures Contract 1, Daily",20151201,D,2.231,Dollars per Million Btu
1253,"Natural Gas Futures Contract 1, Daily",20151130,D,2.235,Dollars per Million Btu
1254,"Natural Gas Futures Contract 1, Daily",20151127,D,2.2119999999999997,Dollars per Million Btu
1255,"Natural Gas Futures Contract 1, Daily",20151125,D,2.206,Dollars per Million Btu
1256,"Natural Gas Futures Contract 1, Daily",20151124,D,2.2,Dollars per Million Btu
1257,"Natural Gas Futures Contract 1, Daily",20151123,D,2.21,Dollars per Million Btu
1258,"Natural Gas Futures Contract 1, Daily",20151120,D,2.145,Dollars per Million Btu
1259,"Natural Gas Futures Contract 1, Daily",20151119,D,2.276,Dollars per Million Btu
1260,"Natural Gas Futures Contract 1, Daily",20151118,D,2.347,Dollars per Million Btu
1261,"Natural Gas Futures Contract 1, Daily",20151117,D,2.371,Dollars per Million Btu
1262,"Natural Gas Futures Contract 1, Daily",20151116,D,2.385,Dollars per Million Btu
1263,"Natural Gas Futures Contract 1, Daily",20151113,D,2.3609999999999998,Dollars per Million Btu
1264,"Natural Gas Futures Contract 1, Daily",20151112,D,2.26,Dollars per Million Btu
1265,"Natural Gas Futures Contract 1, Daily",20151110,D,2.32,Dollars per Million Btu
1266,"Natural Gas Futures Contract 1, Daily",20151109,D,2.3,Dollars per Million Btu
1267,"Natural Gas Futures Contract 1, Daily",20151106,D,2.371,Dollars per Million Btu
1268,"Natural Gas Futures Contract 1, Daily",20151105,D,2.364,Dollars per Million Btu
1269,"Natural Gas Futures Contract 1, Daily",20151104,D,2.262,Dollars per Million Btu
1270,"Natural Gas Futures Contract 1, Daily",20151103,D,2.253,Dollars per Million Btu
1271,"Natural Gas Futures Contract 1, Daily",20151102,D,2.256,Dollars per Million Btu
1272,"Natural Gas Futures Contract 1, Daily",20151030,D,2.3209999999999997,Dollars per Million Btu
1273,"Natural Gas Futures Contract 1, Daily",20151029,D,2.2569999999999997,Dollars per Million Btu
1274,"Natural Gas Futures Contract 1, Daily",20151028,D,2.033,Dollars per Million Btu
1275,"Natural Gas Futures Contract 1, Daily",20151027,D,2.092,Dollars per Million Btu
1276,"Natural Gas Futures Contract 1, Daily",20151026,D,2.062,Dollars per Million Btu
1277,"Natural Gas Futures Contract 1, Daily",20151023,D,2.286,Dollars per Million Btu
1278,"Natural Gas Futures Contract 1, Daily",20151022,D,2.386,Dollars per Million Btu
1279,"Natural Gas Futures Contract 1, Daily",20151021,D,2.404,Dollars per Million Btu
1280,"Natural Gas Futures Contract 1, Daily",20151020,D,2.476,Dollars per Million Btu
1281,"Natural Gas Futures Contract 1, Daily",20151019,D,2.4419999999999997,Dollars per Million Btu
1282,"Natural Gas Futures Contract 1, Daily",20151016,D,2.43,Dollars per Million Btu
1283,"Natural Gas Futures Contract 1, Daily",20151015,D,2.4530000000000003,Dollars per Million Btu
1284,"Natural Gas Futures Contract 1, Daily",20151014,D,2.5180000000000002,Dollars per Million Btu
1285,"Natural Gas Futures Contract 1, Daily",20151013,D,2.498,Dollars per Million Btu
1286,"Natural Gas Futures Contract 1, Daily",20151009,D,2.502,Dollars per Million Btu
1287,"Natural Gas Futures Contract 1, Daily",20151008,D,2.498,Dollars per Million Btu
1288,"Natural Gas Futures Contract 1, Daily",20151007,D,2.474,Dollars per Million Btu
1289,"Natural Gas Futures Contract 1, Daily",20151006,D,2.47,Dollars per Million Btu
1290,"Natural Gas Futures Contract 1, Daily",20151005,D,2.45,Dollars per Million Btu
1291,"Natural Gas Futures Contract 1, Daily",20151002,D,2.451,Dollars per Million Btu
1292,"Natural Gas Futures Contract 1, Daily",20151001,D,2.4330000000000003,Dollars per Million Btu
1293,"Natural Gas Futures Contract 1, Daily",20150930,D,2.524,Dollars per Million Btu
1294,"Natural Gas Futures Contract 1, Daily",20150929,D,2.5860000000000003,Dollars per Million Btu
1295,"Natural Gas Futures Contract 1, Daily",20150928,D,2.563,Dollars per Million Btu
1296,"Natural Gas Futures Contract 1, Daily",20150925,D,2.5639999999999996,Dollars per Million Btu
1297,"Natural Gas Futures Contract 1, Daily",20150924,D,2.591,Dollars per Million Btu
1298,"Natural Gas Futures Contract 1, Daily",20150923,D,2.569,Dollars per Million Btu
1299,"Natural Gas Futures Contract 1, Daily",20150922,D,2.577,Dollars per Million Btu
1300,"Natural Gas Futures Contract 1, Daily",20150921,D,2.573,Dollars per Million Btu
1301,"Natural Gas Futures Contract 1, Daily",20150918,D,2.605,Dollars per Million Btu
1302,"Natural Gas Futures Contract 1, Daily",20150917,D,2.6519999999999997,Dollars per Million Btu
1303,"Natural Gas Futures Contract 1, Daily",20150916,D,2.66,Dollars per Million Btu
1304,"Natural Gas Futures Contract 1, Daily",20150915,D,2.728,Dollars per Million Btu
1305,"Natural Gas Futures Contract 1, Daily",20150914,D,2.758,Dollars per Million Btu
1306,"Natural Gas Futures Contract 1, Daily",20150911,D,2.693,Dollars per Million Btu
1307,"Natural Gas Futures Contract 1, Daily",20150910,D,2.6830000000000003,Dollars per Million Btu
1308,"Natural Gas Futures Contract 1, Daily",20150909,D,2.6510000000000002,Dollars per Million Btu
1309,"Natural Gas Futures Contract 1, Daily",20150908,D,2.71,Dollars per Million Btu
1310,"Natural Gas Futures Contract 1, Daily",20150904,D,2.655,Dollars per Million Btu
1311,"Natural Gas Futures Contract 1, Daily",20150903,D,2.725,Dollars per Million Btu
1312,"Natural Gas Futures Contract 1, Daily",20150902,D,2.648,Dollars per Million Btu
1313,"Natural Gas Futures Contract 1, Daily",20150901,D,2.702,Dollars per Million Btu
1314,"Natural Gas Futures Contract 1, Daily",20150831,D,2.6889999999999996,Dollars per Million Btu
1315,"Natural Gas Futures Contract 1, Daily",20150828,D,2.715,Dollars per Million Btu
1316,"Natural Gas Futures Contract 1, Daily",20150827,D,2.638,Dollars per Million Btu
1317,"Natural Gas Futures Contract 1, Daily",20150826,D,2.693,Dollars per Million Btu
1318,"Natural Gas Futures Contract 1, Daily",20150825,D,2.685,Dollars per Million Btu
1319,"Natural Gas Futures Contract 1, Daily",20150824,D,2.65,Dollars per Million Btu
1320,"Natural Gas Futures Contract 1, Daily",20150821,D,2.676,Dollars per Million Btu
1321,"Natural Gas Futures Contract 1, Daily",20150820,D,2.755,Dollars per Million Btu
1322,"Natural Gas Futures Contract 1, Daily",20150819,D,2.716,Dollars per Million Btu
1323,"Natural Gas Futures Contract 1, Daily",20150818,D,2.7039999999999997,Dollars per Million Btu
1324,"Natural Gas Futures Contract 1, Daily",20150817,D,2.728,Dollars per Million Btu
1325,"Natural Gas Futures Contract 1, Daily",20150814,D,2.801,Dollars per Million Btu
1326,"Natural Gas Futures Contract 1, Daily",20150813,D,2.787,Dollars per Million Btu
1327,"Natural Gas Futures Contract 1, Daily",20150812,D,2.931,Dollars per Million Btu
1328,"Natural Gas Futures Contract 1, Daily",20150811,D,2.844,Dollars per Million Btu
1329,"Natural Gas Futures Contract 1, Daily",20150810,D,2.842,Dollars per Million Btu
1330,"Natural Gas Futures Contract 1, Daily",20150807,D,2.798,Dollars per Million Btu
1331,"Natural Gas Futures Contract 1, Daily",20150806,D,2.813,Dollars per Million Btu
1332,"Natural Gas Futures Contract 1, Daily",20150805,D,2.798,Dollars per Million Btu
1333,"Natural Gas Futures Contract 1, Daily",20150804,D,2.812,Dollars per Million Btu
1334,"Natural Gas Futures Contract 1, Daily",20150803,D,2.748,Dollars per Million Btu
1335,"Natural Gas Futures Contract 1, Daily",20150731,D,2.716,Dollars per Million Btu
1336,"Natural Gas Futures Contract 1, Daily",20150730,D,2.7680000000000002,Dollars per Million Btu
1337,"Natural Gas Futures Contract 1, Daily",20150729,D,2.886,Dollars per Million Btu
1338,"Natural Gas Futures Contract 1, Daily",20150728,D,2.821,Dollars per Million Btu
1339,"Natural Gas Futures Contract 1, Daily",20150727,D,2.7889999999999997,Dollars per Million Btu
1340,"Natural Gas Futures Contract 1, Daily",20150724,D,2.7760000000000002,Dollars per Million Btu
1341,"Natural Gas Futures Contract 1, Daily",20150723,D,2.8160000000000003,Dollars per Million Btu
1342,"Natural Gas Futures Contract 1, Daily",20150722,D,2.897,Dollars per Million Btu
1343,"Natural Gas Futures Contract 1, Daily",20150721,D,2.8819999999999997,Dollars per Million Btu
1344,"Natural Gas Futures Contract 1, Daily",20150720,D,2.823,Dollars per Million Btu
1345,"Natural Gas Futures Contract 1, Daily",20150717,D,2.87,Dollars per Million Btu
1346,"Natural Gas Futures Contract 1, Daily",20150716,D,2.8539999999999996,Dollars per Million Btu
1347,"Natural Gas Futures Contract 1, Daily",20150715,D,2.918,Dollars per Million Btu
1348,"Natural Gas Futures Contract 1, Daily",20150714,D,2.84,Dollars per Million Btu
1349,"Natural Gas Futures Contract 1, Daily",20150710,D,2.77,Dollars per Million Btu
1350,"Natural Gas Futures Contract 1, Daily",20150709,D,2.7260000000000004,Dollars per Million Btu
1351,"Natural Gas Futures Contract 1, Daily",20150708,D,2.685,Dollars per Million Btu
1352,"Natural Gas Futures Contract 1, Daily",20150707,D,2.716,Dollars per Million Btu
1353,"Natural Gas Futures Contract 1, Daily",20150706,D,2.7560000000000002,Dollars per Million Btu
1354,"Natural Gas Futures Contract 1, Daily",20150702,D,2.822,Dollars per Million Btu
1355,"Natural Gas Futures Contract 1, Daily",20150701,D,2.783,Dollars per Million Btu
1356,"Natural Gas Futures Contract 1, Daily",20150630,D,2.832,Dollars per Million Btu
1357,"Natural Gas Futures Contract 1, Daily",20150629,D,2.805,Dollars per Million Btu
1358,"Natural Gas Futures Contract 1, Daily",20150626,D,2.773,Dollars per Million Btu
1359,"Natural Gas Futures Contract 1, Daily",20150625,D,2.85,Dollars per Million Btu
1360,"Natural Gas Futures Contract 1, Daily",20150624,D,2.759,Dollars per Million Btu
1361,"Natural Gas Futures Contract 1, Daily",20150623,D,2.7260000000000004,Dollars per Million Btu
1362,"Natural Gas Futures Contract 1, Daily",20150622,D,2.733,Dollars per Million Btu
1363,"Natural Gas Futures Contract 1, Daily",20150619,D,2.8160000000000003,Dollars per Million Btu
1364,"Natural Gas Futures Contract 1, Daily",20150618,D,2.7769999999999997,Dollars per Million Btu
1365,"Natural Gas Futures Contract 1, Daily",20150617,D,2.855,Dollars per Million Btu
1366,"Natural Gas Futures Contract 1, Daily",20150616,D,2.8939999999999997,Dollars per Million Btu
1367,"Natural Gas Futures Contract 1, Daily",20150615,D,2.889,Dollars per Million Btu
1368,"Natural Gas Futures Contract 1, Daily",20150612,D,2.75,Dollars per Million Btu
1369,"Natural Gas Futures Contract 1, Daily",20150611,D,2.825,Dollars per Million Btu
1370,"Natural Gas Futures Contract 1, Daily",20150610,D,2.891,Dollars per Million Btu
1371,"Natural Gas Futures Contract 1, Daily",20150609,D,2.846,Dollars per Million Btu
1372,"Natural Gas Futures Contract 1, Daily",20150608,D,2.705,Dollars per Million Btu
1373,"Natural Gas Futures Contract 1, Daily",20150605,D,2.59,Dollars per Million Btu
1374,"Natural Gas Futures Contract 1, Daily",20150604,D,2.6260000000000003,Dollars per Million Btu
1375,"Natural Gas Futures Contract 1, Daily",20150603,D,2.634,Dollars per Million Btu
1376,"Natural Gas Futures Contract 1, Daily",20150602,D,2.698,Dollars per Million Btu
1377,"Natural Gas Futures Contract 1, Daily",20150601,D,2.6489999999999996,Dollars per Million Btu
1378,"Natural Gas Futures Contract 1, Daily",20150529,D,2.642,Dollars per Million Btu
1379,"Natural Gas Futures Contract 1, Daily",20150528,D,2.7060000000000004,Dollars per Million Btu
1380,"Natural Gas Futures Contract 1, Daily",20150527,D,2.815,Dollars per Million Btu
1381,"Natural Gas Futures Contract 1, Daily",20150526,D,2.822,Dollars per Million Btu
1382,"Natural Gas Futures Contract 1, Daily",20150522,D,2.887,Dollars per Million Btu
1383,"Natural Gas Futures Contract 1, Daily",20150521,D,2.949,Dollars per Million Btu
1384,"Natural Gas Futures Contract 1, Daily",20150520,D,2.915,Dollars per Million Btu
1385,"Natural Gas Futures Contract 1, Daily",20150519,D,2.948,Dollars per Million Btu
1386,"Natural Gas Futures Contract 1, Daily",20150518,D,3.01,Dollars per Million Btu
1387,"Natural Gas Futures Contract 1, Daily",20150515,D,3.016,Dollars per Million Btu
1388,"Natural Gas Futures Contract 1, Daily",20150514,D,3.008,Dollars per Million Btu
1389,"Natural Gas Futures Contract 1, Daily",20150513,D,2.935,Dollars per Million Btu
1390,"Natural Gas Futures Contract 1, Daily",20150512,D,2.897,Dollars per Million Btu
1391,"Natural Gas Futures Contract 1, Daily",20150511,D,2.802,Dollars per Million Btu
1392,"Natural Gas Futures Contract 1, Daily",20150508,D,2.88,Dollars per Million Btu
1393,"Natural Gas Futures Contract 1, Daily",20150507,D,2.734,Dollars per Million Btu
1394,"Natural Gas Futures Contract 1, Daily",20150506,D,2.7760000000000002,Dollars per Million Btu
1395,"Natural Gas Futures Contract 1, Daily",20150505,D,2.78,Dollars per Million Btu
1396,"Natural Gas Futures Contract 1, Daily",20150504,D,2.821,Dollars per Million Btu
1397,"Natural Gas Futures Contract 1, Daily",20150501,D,2.7760000000000002,Dollars per Million Btu
1398,"Natural Gas Futures Contract 1, Daily",20150430,D,2.7510000000000003,Dollars per Million Btu
1399,"Natural Gas Futures Contract 1, Daily",20150429,D,2.6060000000000003,Dollars per Million Btu
1400,"Natural Gas Futures Contract 1, Daily",20150428,D,2.517,Dollars per Million Btu
1401,"Natural Gas Futures Contract 1, Daily",20150427,D,2.49,Dollars per Million Btu
1402,"Natural Gas Futures Contract 1, Daily",20150424,D,2.531,Dollars per Million Btu
1403,"Natural Gas Futures Contract 1, Daily",20150423,D,2.531,Dollars per Million Btu
1404,"Natural Gas Futures Contract 1, Daily",20150422,D,2.6060000000000003,Dollars per Million Btu
1405,"Natural Gas Futures Contract 1, Daily",20150421,D,2.575,Dollars per Million Btu
1406,"Natural Gas Futures Contract 1, Daily",20150420,D,2.536,Dollars per Million Btu
1407,"Natural Gas Futures Contract 1, Daily",20150417,D,2.634,Dollars per Million Btu
1408,"Natural Gas Futures Contract 1, Daily",20150416,D,2.6839999999999997,Dollars per Million Btu
1409,"Natural Gas Futures Contract 1, Daily",20150415,D,2.61,Dollars per Million Btu
1410,"Natural Gas Futures Contract 1, Daily",20150414,D,2.53,Dollars per Million Btu
1411,"Natural Gas Futures Contract 1, Daily",20150413,D,2.511,Dollars per Million Btu
1412,"Natural Gas Futures Contract 1, Daily",20150410,D,2.511,Dollars per Million Btu
1413,"Natural Gas Futures Contract 1, Daily",20150409,D,2.528,Dollars per Million Btu
1414,"Natural Gas Futures Contract 1, Daily",20150408,D,2.6189999999999998,Dollars per Million Btu
1415,"Natural Gas Futures Contract 1, Daily",20150407,D,2.68,Dollars per Million Btu
1416,"Natural Gas Futures Contract 1, Daily",20150406,D,2.65,Dollars per Million Btu
1417,"Natural Gas Futures Contract 1, Daily",20150402,D,2.713,Dollars per Million Btu
1418,"Natural Gas Futures Contract 1, Daily",20150401,D,2.605,Dollars per Million Btu
1419,"Natural Gas Futures Contract 1, Daily",20150331,D,2.64,Dollars per Million Btu
1420,"Natural Gas Futures Contract 1, Daily",20150330,D,2.6439999999999997,Dollars per Million Btu
1421,"Natural Gas Futures Contract 1, Daily",20150327,D,2.59,Dollars per Million Btu
1422,"Natural Gas Futures Contract 1, Daily",20150326,D,2.6719999999999997,Dollars per Million Btu
1423,"Natural Gas Futures Contract 1, Daily",20150325,D,2.7230000000000003,Dollars per Million Btu
1424,"Natural Gas Futures Contract 1, Daily",20150324,D,2.786,Dollars per Million Btu
1425,"Natural Gas Futures Contract 1, Daily",20150323,D,2.733,Dollars per Million Btu
1426,"Natural Gas Futures Contract 1, Daily",20150320,D,2.786,Dollars per Million Btu
1427,"Natural Gas Futures Contract 1, Daily",20150319,D,2.813,Dollars per Million Btu
1428,"Natural Gas Futures Contract 1, Daily",20150318,D,2.92,Dollars per Million Btu
1429,"Natural Gas Futures Contract 1, Daily",20150317,D,2.855,Dollars per Million Btu
1430,"Natural Gas Futures Contract 1, Daily",20150316,D,2.716,Dollars per Million Btu
1431,"Natural Gas Futures Contract 1, Daily",20150313,D,2.727,Dollars per Million Btu
1432,"Natural Gas Futures Contract 1, Daily",20150312,D,2.734,Dollars per Million Btu
1433,"Natural Gas Futures Contract 1, Daily",20150311,D,2.824,Dollars per Million Btu
1434,"Natural Gas Futures Contract 1, Daily",20150310,D,2.7319999999999998,Dollars per Million Btu
1435,"Natural Gas Futures Contract 1, Daily",20150309,D,2.678,Dollars per Million Btu
1436,"Natural Gas Futures Contract 1, Daily",20150306,D,2.839,Dollars per Million Btu
1437,"Natural Gas Futures Contract 1, Daily",20150305,D,2.841,Dollars per Million Btu
1438,"Natural Gas Futures Contract 1, Daily",20150304,D,2.7689999999999997,Dollars per Million Btu
1439,"Natural Gas Futures Contract 1, Daily",20150303,D,2.7119999999999997,Dollars per Million Btu
1440,"Natural Gas Futures Contract 1, Daily",20150302,D,2.698,Dollars per Million Btu
1441,"Natural Gas Futures Contract 1, Daily",20150227,D,2.734,Dollars per Million Btu
1442,"Natural Gas Futures Contract 1, Daily",20150226,D,2.697,Dollars per Million Btu
1443,"Natural Gas Futures Contract 1, Daily",20150225,D,2.8939999999999997,Dollars per Million Btu
1444,"Natural Gas Futures Contract 1, Daily",20150224,D,2.9019999999999997,Dollars per Million Btu
1445,"Natural Gas Futures Contract 1, Daily",20150223,D,2.8789999999999996,Dollars per Million Btu
1446,"Natural Gas Futures Contract 1, Daily",20150220,D,2.951,Dollars per Million Btu
1447,"Natural Gas Futures Contract 1, Daily",20150219,D,2.8339999999999996,Dollars per Million Btu
1448,"Natural Gas Futures Contract 1, Daily",20150218,D,2.8310000000000004,Dollars per Million Btu
1449,"Natural Gas Futures Contract 1, Daily",20150217,D,2.759,Dollars per Million Btu
1450,"Natural Gas Futures Contract 1, Daily",20150213,D,2.804,Dollars per Million Btu
1451,"Natural Gas Futures Contract 1, Daily",20150212,D,2.713,Dollars per Million Btu
1452,"Natural Gas Futures Contract 1, Daily",20150211,D,2.7969999999999997,Dollars per Million Btu
1453,"Natural Gas Futures Contract 1, Daily",20150210,D,2.677,Dollars per Million Btu
1454,"Natural Gas Futures Contract 1, Daily",20150209,D,2.597,Dollars per Million Btu
1455,"Natural Gas Futures Contract 1, Daily",20150206,D,2.5789999999999997,Dollars per Million Btu
1456,"Natural Gas Futures Contract 1, Daily",20150205,D,2.6,Dollars per Million Btu
1457,"Natural Gas Futures Contract 1, Daily",20150204,D,2.662,Dollars per Million Btu
1458,"Natural Gas Futures Contract 1, Daily",20150203,D,2.7539999999999996,Dollars per Million Btu
1459,"Natural Gas Futures Contract 1, Daily",20150202,D,2.68,Dollars per Million Btu
1460,"Natural Gas Futures Contract 1, Daily",20150130,D,2.6910000000000003,Dollars per Million Btu
1461,"Natural Gas Futures Contract 1, Daily",20150129,D,2.719,Dollars per Million Btu
1462,"Natural Gas Futures Contract 1, Daily",20150128,D,2.866,Dollars per Million Btu
1463,"Natural Gas Futures Contract 1, Daily",20150127,D,2.9810000000000003,Dollars per Million Btu
1464,"Natural Gas Futures Contract 1, Daily",20150126,D,2.8810000000000002,Dollars per Million Btu
1465,"Natural Gas Futures Contract 1, Daily",20150123,D,2.986,Dollars per Million Btu
1466,"Natural Gas Futures Contract 1, Daily",20150122,D,2.835,Dollars per Million Btu
1467,"Natural Gas Futures Contract 1, Daily",20150121,D,2.9739999999999998,Dollars per Million Btu
1468,"Natural Gas Futures Contract 1, Daily",20150120,D,2.8310000000000004,Dollars per Million Btu
1469,"Natural Gas Futures Contract 1, Daily",20150116,D,3.127,Dollars per Million Btu
1470,"Natural Gas Futures Contract 1, Daily",20150115,D,3.158,Dollars per Million Btu
1471,"Natural Gas Futures Contract 1, Daily",20150114,D,3.233,Dollars per Million Btu
1472,"Natural Gas Futures Contract 1, Daily",20150113,D,2.943,Dollars per Million Btu
1473,"Natural Gas Futures Contract 1, Daily",20150112,D,2.795,Dollars per Million Btu
1474,"Natural Gas Futures Contract 1, Daily",20150109,D,2.946,Dollars per Million Btu
1475,"Natural Gas Futures Contract 1, Daily",20150108,D,2.927,Dollars per Million Btu
1476,"Natural Gas Futures Contract 1, Daily",20150107,D,2.8710000000000004,Dollars per Million Btu
1477,"Natural Gas Futures Contract 1, Daily",20150106,D,2.938,Dollars per Million Btu
1478,"Natural Gas Futures Contract 1, Daily",20150105,D,2.8819999999999997,Dollars per Million Btu
1479,"Natural Gas Futures Contract 1, Daily",20150102,D,3.003,Dollars per Million Btu
