,Crypto,Date,Low,High,Open,Close,Volume
98,ETH,2020-07-24,268.39,287.8,275.56,279.59,180943.23090308
99,ETH,2020-07-23,260.1,282.6,264.28,275.68,309092.34216714
100,ETH,2020-07-22,241.62,269.49,245.64,264.28,152721.59642151
101,ETH,2020-07-21,235.77,247.18,236.12,245.65,132078.78763576
102,ETH,2020-07-20,233.85,239.8,239.26,236.1,75335.42836551
103,ETH,2020-07-19,233.28,240.0,235.69,239.17,47600.88537256
104,ETH,2020-07-18,232.24,236.97,232.59,235.72,48348.08464248
105,ETH,2020-07-17,230.87,234.55,233.47,232.63,77645.60947152
106,ETH,2020-07-16,229.77,239.16,238.35,233.41,143676.50946975
107,ETH,2020-07-15,236.36,241.44,240.4,238.33,116172.66592129
108,ETH,2020-07-14,236.66,242.01,239.25,240.43,70522.17530535
109,ETH,2020-07-13,236.97,245.37,242.81,239.44,123671.07492457
110,ETH,2020-07-12,236.51,243.9,239.18,242.81,61521.88398572
111,ETH,2020-07-11,237.43,241.58,241.26,239.17,38867.95249326
112,ETH,2020-07-10,235.56,242.12,242.0,241.2,71281.88112286
113,ETH,2020-07-09,237.04,247.67,247.11,242.0,107698.9573371
114,ETH,2020-07-08,237.91,249.0,239.37,247.14,135216.77486401
115,ETH,2020-07-07,234.55,243.82,241.71,239.37,84359.1623332
116,ETH,2020-07-06,227.08,241.99,227.62,241.65,140881.46531449
117,ETH,2020-07-05,223.5,229.93,229.34,227.67,45635.09435721
118,ETH,2020-07-04,224.5,231.04,224.98,229.34,50798.99631699
119,ETH,2020-07-03,224.31,228.26,226.43,225.06,67562.68650168
120,ETH,2020-07-02,222.78,232.15,231.15,226.48,89324.15323347
121,ETH,2020-07-01,224.11,232.77,225.5,231.03,91282.48097
122,ETH,2020-06-30,222.93,228.69,227.81,225.48,57678.36075887
123,ETH,2020-06-29,220.98,229.98,224.94,227.81,81211.44620718
124,ETH,2020-06-28,217.35,227.93,220.74,224.76,67155.35599069
125,ETH,2020-06-27,215.16,231.1,229.45,220.76,131871.65434052
126,ETH,2020-06-26,227.3,233.25,231.94,229.44,82611.98976703
127,ETH,2020-06-25,227.05,235.24,234.44,231.97,115681.75713751
128,ETH,2020-06-24,230.66,249.04,243.08,234.44,145340.38961032
129,ETH,2020-06-23,240.73,244.8,243.24,243.12,73617.26296542
130,ETH,2020-06-22,227.2,246.95,227.7,243.23,166917.79861423
131,ETH,2020-06-21,226.86,231.29,228.8,227.68,44083.75435657
132,ETH,2020-06-20,225.5,230.67,228.67,228.8,44777.05564533
133,ETH,2020-06-19,226.43,231.9,231.05,228.66,66279.2578057
134,ETH,2020-06-18,227.37,234.5,233.69,231.05,64198.37536142
135,ETH,2020-06-17,227.5,237.0,235.35,233.71,89376.40701295
136,ETH,2020-06-16,228.78,236.02,230.96,235.34,86465.3143021
137,ETH,2020-06-15,217.79,234.0,231.34,230.98,240181.57688417
138,ETH,2020-06-14,229.75,238.59,238.18,231.34,108186.66771876
139,ETH,2020-06-13,234.11,238.8,237.57,238.17,46315.99128011
