,Crypto,Date,Low,High,Open,Close,Volume
37,LTC,2019-11-29,46.84,49.36,46.86,48.68,106728.43955362
38,LTC,2019-11-28,46.26,48.12,47.8,46.91,82239.08334879
39,LTC,2019-11-27,44.58,48.81,46.99,47.8,179397.17389695
40,LTC,2019-11-26,45.28,47.64,45.56,46.99,136712.21998879
41,LTC,2019-11-25,42.16,47.51,43.94,45.54,325253.79480635
42,LTC,2019-11-24,43.58,48.34,48.25,43.95,170409.48669973
43,LTC,2019-11-23,46.33,48.65,47.44,48.22,145244.08938856
44,LTC,2019-11-22,43.55,51.67,50.59,47.4,431936.59498768
45,LTC,2019-11-21,48.17,55.18,54.87,50.6,270858.23436333
46,LTC,2019-11-20,54.54,56.12,55.05,54.87,79944.22216065
47,LTC,2019-11-19,54.1,56.16,55.72,55.08,98185.66241307
48,LTC,2019-11-18,53.89,59.3,59.2,55.72,150876.14167269
49,LTC,2019-11-17,57.57,60.04,58.2,59.2,68859.97285962
50,LTC,2019-11-16,57.06,58.91,57.52,58.21,74863.57040954
51,LTC,2019-11-15,56.09,60.68,58.92,57.53,168616.49133104
52,LTC,2019-11-14,58.26,60.98,60.86,58.91,85626.66807933
53,LTC,2019-11-13,60.12,61.93,61.41,60.89,55374.05032866
54,LTC,2019-11-12,59.6,62.23,61.74,61.4,94955.91750393
55,LTC,2019-11-11,60.29,64.27,63.66,61.74,113528.42047145
56,LTC,2019-11-10,61.02,66.19,62.08,63.66,211144.8072059
57,LTC,2019-11-09,60.1,62.33,60.3,62.04,82335.96112811
58,LTC,2019-11-08,58.68,62.43,61.37,60.4,206543.31850926
59,LTC,2019-11-07,60.16,64.32,64.15,61.37,138383.40930077
60,LTC,2019-11-06,62.59,64.31,63.18,64.16,117437.38182006
61,LTC,2019-11-05,60.79,64.2,61.41,63.16,154098.50699112
62,LTC,2019-11-04,57.96,62.85,58.36,61.41,163759.42188434
63,LTC,2019-11-03,57.29,58.8,58.38,58.34,52649.70859678
64,LTC,2019-11-02,57.86,59.32,58.35,58.38,60882.0056203
65,LTC,2019-11-01,56.66,59.0,58.39,58.34,94166.62395297
66,LTC,2019-10-31,57.06,59.84,58.04,58.37,113406.7038827
