,Crypto,Date,Low,High,Open,Close,Volume
168,REP,2020-05-15,12.28,13.58,12.89,12.66,119653.302065
169,REP,2020-05-14,12.52,13.14,13.12,12.88,78425.220401
170,REP,2020-05-13,12.76,13.63,13.01,13.12,99812.383561
171,REP,2020-05-12,12.7,14.32,13.51,13.05,213193.809114
172,REP,2020-05-11,11.8,15.2,11.86,13.53,533290.638856
173,REP,2020-05-10,11.03,12.94,12.92,11.86,166985.648424
174,REP,2020-05-09,12.81,14.22,13.87,12.91,286744.88671
175,REP,2020-05-08,10.84,16.7,11.2,13.87,444338.693565
176,REP,2020-05-07,10.66,11.33,10.73,11.2,34605.752456
177,REP,2020-05-06,10.66,11.26,11.14,10.8,26223.615507
178,REP,2020-05-05,10.77,11.53,10.85,11.16,40799.280484
179,REP,2020-05-04,10.1,11.58,10.83,10.83,55616.849126
180,REP,2020-05-03,10.64,11.29,11.29,10.84,23338.048435
181,REP,2020-05-02,10.81,11.38,10.9,11.25,29322.559543
182,REP,2020-05-01,10.63,11.43,10.67,10.89,43692.707178
183,REP,2020-04-30,10.34,11.54,10.93,10.67,50804.899303
184,REP,2020-04-29,10.46,11.27,10.52,10.92,67635.200837
185,REP,2020-04-28,10.26,10.6,10.47,10.52,19076.991897
186,REP,2020-04-27,10.11,10.53,10.51,10.46,20210.99693
187,REP,2020-04-26,10.16,10.66,10.22,10.5,43903.210794
188,REP,2020-04-25,10.1,10.31,10.14,10.19,25565.812379
189,REP,2020-04-24,9.8,10.29,9.97,10.17,29872.867172
190,REP,2020-04-23,9.79,10.39,9.86,9.98,52620.421415
191,REP,2020-04-22,9.61,10.05,9.67,9.86,20518.582036
192,REP,2020-04-21,9.45,9.76,9.57,9.67,15031.502261
193,REP,2020-04-20,9.45,10.21,9.95,9.57,39914.273457
194,REP,2020-04-19,9.92,10.24,10.24,9.97,18264.217193
195,REP,2020-04-18,9.93,10.3,9.93,10.23,36432.961955
196,REP,2020-04-17,9.88,10.08,10.03,9.92,14532.851526
197,REP,2020-04-16,9.39,10.15,9.6,10.03,46000.461842
198,REP,2020-04-15,9.61,10.06,9.95,9.62,25634.708606
199,REP,2020-04-14,9.7,10.28,10.01,9.93,56703.19642
200,REP,2020-04-13,9.31,10.15,9.75,10.01,49510.518407
201,REP,2020-04-12,9.7,10.25,9.92,9.8,20551.213982
202,REP,2020-04-11,9.63,10.17,9.72,9.91,53983.975167
203,REP,2020-04-10,9.1,11.0,10.64,9.7,178443.534909
204,REP,2020-04-09,10.1,10.67,10.38,10.64,65439.028696
205,REP,2020-04-08,10.07,10.44,10.17,10.36,38107.305872
206,REP,2020-04-07,10.0,10.5,10.2,10.13,81122.960402
207,REP,2020-04-06,9.68,10.21,9.69,10.2,59573.342774
208,REP,2020-04-05,9.67,9.95,9.89,9.7,27510.305549
209,REP,2020-04-04,9.61,10.1,9.9,9.89,50850.801883
210,REP,2020-04-03,9.62,10.21,10.06,9.91,53291.644809
211,REP,2020-04-02,9.77,10.45,10.21,10.06,66862.596925
212,REP,2020-04-01,9.76,10.25,10.2,10.2,49207.757515
213,REP,2020-03-31,10.0,10.75,10.0,10.17,125664.983696
214,REP,2020-03-30,9.44,10.2,9.55,10.01,131780.955515
215,REP,2020-03-29,9.16,10.12,10.08,9.56,78858.737955
216,REP,2020-03-28,9.28,10.99,9.94,10.06,206724.196308
217,REP,2020-03-27,9.58,11.9,10.35,9.94,258246.969393
218,REP,2020-03-26,8.99,12.2,9.22,10.36,304527.481528
219,REP,2020-03-25,8.31,9.35,8.63,9.23,69731.398033
220,REP,2020-03-24,8.23,8.75,8.52,8.64,34141.018483
221,REP,2020-03-23,7.57,8.76,7.77,8.47,34725.018812
222,REP,2020-03-22,7.73,8.98,8.69,7.78,58144.106626
223,REP,2020-03-21,7.88,8.99,8.18,8.7,55859.491558
224,REP,2020-03-20,7.58,9.46,8.8,8.16,136835.88377
