,Crypto,Date,Low,High,Open,Close,Volume
160,BTC,2020-05-23,9090.11,9313.83,9168.84,9181.76,6878.84791748
161,BTC,2020-05-22,8923.5,9267.34,9059.32,9168.84,13731.91887098
162,BTC,2020-05-21,8800.0,9568.0,9509.4,9061.96,28081.22890941
163,BTC,2020-05-20,9294.54,9836.99,9783.57,9509.41,16895.54925055
164,BTC,2020-05-19,9463.22,9898.0,9728.52,9783.76,15229.62610784
165,BTC,2020-05-18,9436.97,9957.25,9677.45,9728.52,17710.29958398
166,BTC,2020-05-17,9325.81,9896.0,9380.01,9676.63,13540.66294076
167,BTC,2020-05-16,9215.01,9594.99,9312.1,9383.16,10782.32773503
168,BTC,2020-05-15,9120.0,9849.0,9795.34,9312.1,25180.97967322
169,BTC,2020-05-14,9257.15,9943.93,9320.85,9795.34,28752.36041568
170,BTC,2020-05-13,8803.97,9420.18,8821.41,9321.26,21357.63022841
171,BTC,2020-05-12,8534.85,8982.9,8572.4,8821.42,20219.23699186
172,BTC,2020-05-11,8185.0,9182.66,8729.86,8572.4,39999.37731433
173,BTC,2020-05-10,8106.7,9559.98,9537.21,8729.86,50909.84429757
174,BTC,2020-05-09,9521.0,9920.73,9810.01,9537.21,17931.1748552
175,BTC,2020-05-08,9730.0,10049.0,10000.37,9810.0,26363.71688893
176,BTC,2020-05-07,9028.89,10079.0,9155.79,10004.77,39447.57511824
177,BTC,2020-05-06,8922.13,9418.0,9028.78,9155.79,27650.87868274
178,BTC,2020-05-05,8769.69,9126.27,8887.81,9028.79,16392.29936609
179,BTC,2020-05-04,8533.98,8970.0,8907.85,8883.53,18380.62654424
180,BTC,2020-05-03,8731.01,9203.52,8984.69,8909.95,17147.65372312
181,BTC,2020-05-02,8762.01,9025.0,8829.42,8985.58,10539.26528999
182,BTC,2020-05-01,8622.72,9075.98,8624.68,8829.42,21660.21988892
183,BTC,2020-04-30,8407.0,9478.66,8794.99,8624.28,44843.9646793
184,BTC,2020-04-29,7720.0,8988.0,7757.18,8793.75,48689.75030108
185,BTC,2020-04-28,7672.0,7794.74,7789.77,7755.01,10984.76643504
186,BTC,2020-04-27,7635.69,7810.99,7706.4,7789.77,15455.7361195
