,Series Name,Period,Frequency,Value,Units
605,"Cushing, OK WTI Spot Price FOB, Daily",20180608,D,65.77,Dollars per Barrel
606,"Cushing, OK WTI Spot Price FOB, Daily",20180607,D,65.96,Dollars per Barrel
607,"Cushing, OK WTI Spot Price FOB, Daily",20180606,D,64.75,Dollars per Barrel
608,"Cushing, OK WTI Spot Price FOB, Daily",20180605,D,65.51,Dollars per Barrel
609,"Cushing, OK WTI Spot Price FOB, Daily",20180604,D,64.76,Dollars per Barrel
610,"Cushing, OK WTI Spot Price FOB, Daily",20180601,D,65.81,Dollars per Barrel
611,"Cushing, OK WTI Spot Price FOB, Daily",20180531,D,66.98,Dollars per Barrel
612,"Cushing, OK WTI Spot Price FOB, Daily",20180530,D,68.24,Dollars per Barrel
613,"Cushing, OK WTI Spot Price FOB, Daily",20180529,D,66.8,Dollars per Barrel
614,"Cushing, OK WTI Spot Price FOB, Daily",20180525,D,67.92,Dollars per Barrel
615,"Cushing, OK WTI Spot Price FOB, Daily",20180524,D,70.77,Dollars per Barrel
616,"Cushing, OK WTI Spot Price FOB, Daily",20180523,D,71.85,Dollars per Barrel
617,"Cushing, OK WTI Spot Price FOB, Daily",20180522,D,72.09,Dollars per Barrel
618,"Cushing, OK WTI Spot Price FOB, Daily",20180521,D,72.26,Dollars per Barrel
619,"Cushing, OK WTI Spot Price FOB, Daily",20180518,D,71.23,Dollars per Barrel
620,"Cushing, OK WTI Spot Price FOB, Daily",20180517,D,71.47,Dollars per Barrel
621,"Cushing, OK WTI Spot Price FOB, Daily",20180516,D,71.43,Dollars per Barrel
622,"Cushing, OK WTI Spot Price FOB, Daily",20180515,D,71.34,Dollars per Barrel
623,"Cushing, OK WTI Spot Price FOB, Daily",20180514,D,71.01,Dollars per Barrel
624,"Cushing, OK WTI Spot Price FOB, Daily",20180511,D,70.69,Dollars per Barrel
625,"Cushing, OK WTI Spot Price FOB, Daily",20180510,D,71.36,Dollars per Barrel
626,"Cushing, OK WTI Spot Price FOB, Daily",20180509,D,71.16,Dollars per Barrel
627,"Cushing, OK WTI Spot Price FOB, Daily",20180508,D,68.83,Dollars per Barrel
628,"Cushing, OK WTI Spot Price FOB, Daily",20180507,D,70.74,Dollars per Barrel
629,"Cushing, OK WTI Spot Price FOB, Daily",20180504,D,69.71,Dollars per Barrel
630,"Cushing, OK WTI Spot Price FOB, Daily",20180503,D,68.45,Dollars per Barrel
631,"Cushing, OK WTI Spot Price FOB, Daily",20180502,D,67.91,Dollars per Barrel
632,"Cushing, OK WTI Spot Price FOB, Daily",20180501,D,67.28,Dollars per Barrel
633,"Cushing, OK WTI Spot Price FOB, Daily",20180430,D,68.56,Dollars per Barrel
634,"Cushing, OK WTI Spot Price FOB, Daily",20180427,D,68.11,Dollars per Barrel
635,"Cushing, OK WTI Spot Price FOB, Daily",20180426,D,68.18,Dollars per Barrel
636,"Cushing, OK WTI Spot Price FOB, Daily",20180425,D,68.0,Dollars per Barrel
637,"Cushing, OK WTI Spot Price FOB, Daily",20180424,D,67.66,Dollars per Barrel
638,"Cushing, OK WTI Spot Price FOB, Daily",20180423,D,67.61,Dollars per Barrel
639,"Cushing, OK WTI Spot Price FOB, Daily",20180420,D,68.26,Dollars per Barrel
640,"Cushing, OK WTI Spot Price FOB, Daily",20180419,D,68.3,Dollars per Barrel
641,"Cushing, OK WTI Spot Price FOB, Daily",20180418,D,68.44,Dollars per Barrel
642,"Cushing, OK WTI Spot Price FOB, Daily",20180417,D,66.5,Dollars per Barrel
643,"Cushing, OK WTI Spot Price FOB, Daily",20180416,D,66.23,Dollars per Barrel
644,"Cushing, OK WTI Spot Price FOB, Daily",20180413,D,67.35,Dollars per Barrel
645,"Cushing, OK WTI Spot Price FOB, Daily",20180412,D,67.07,Dollars per Barrel
646,"Cushing, OK WTI Spot Price FOB, Daily",20180411,D,66.81,Dollars per Barrel
647,"Cushing, OK WTI Spot Price FOB, Daily",20180410,D,65.48,Dollars per Barrel
648,"Cushing, OK WTI Spot Price FOB, Daily",20180409,D,63.4,Dollars per Barrel
649,"Cushing, OK WTI Spot Price FOB, Daily",20180406,D,62.03,Dollars per Barrel
650,"Cushing, OK WTI Spot Price FOB, Daily",20180405,D,63.53,Dollars per Barrel
651,"Cushing, OK WTI Spot Price FOB, Daily",20180404,D,63.35,Dollars per Barrel
652,"Cushing, OK WTI Spot Price FOB, Daily",20180403,D,63.41,Dollars per Barrel
653,"Cushing, OK WTI Spot Price FOB, Daily",20180402,D,63.05,Dollars per Barrel
654,"Cushing, OK WTI Spot Price FOB, Daily",20180329,D,64.87,Dollars per Barrel
655,"Cushing, OK WTI Spot Price FOB, Daily",20180328,D,64.3,Dollars per Barrel
656,"Cushing, OK WTI Spot Price FOB, Daily",20180327,D,65.21,Dollars per Barrel
657,"Cushing, OK WTI Spot Price FOB, Daily",20180326,D,65.49,Dollars per Barrel
658,"Cushing, OK WTI Spot Price FOB, Daily",20180323,D,65.8,Dollars per Barrel
659,"Cushing, OK WTI Spot Price FOB, Daily",20180322,D,64.25,Dollars per Barrel
660,"Cushing, OK WTI Spot Price FOB, Daily",20180321,D,65.1,Dollars per Barrel
661,"Cushing, OK WTI Spot Price FOB, Daily",20180320,D,63.37,Dollars per Barrel
662,"Cushing, OK WTI Spot Price FOB, Daily",20180319,D,62.01,Dollars per Barrel
663,"Cushing, OK WTI Spot Price FOB, Daily",20180316,D,62.29,Dollars per Barrel
664,"Cushing, OK WTI Spot Price FOB, Daily",20180315,D,61.16,Dollars per Barrel
665,"Cushing, OK WTI Spot Price FOB, Daily",20180314,D,60.89,Dollars per Barrel
666,"Cushing, OK WTI Spot Price FOB, Daily",20180313,D,60.69,Dollars per Barrel
667,"Cushing, OK WTI Spot Price FOB, Daily",20180312,D,61.35,Dollars per Barrel
668,"Cushing, OK WTI Spot Price FOB, Daily",20180309,D,62.02,Dollars per Barrel
669,"Cushing, OK WTI Spot Price FOB, Daily",20180308,D,60.13,Dollars per Barrel
670,"Cushing, OK WTI Spot Price FOB, Daily",20180307,D,61.09,Dollars per Barrel
671,"Cushing, OK WTI Spot Price FOB, Daily",20180306,D,62.54,Dollars per Barrel
672,"Cushing, OK WTI Spot Price FOB, Daily",20180305,D,62.49,Dollars per Barrel
673,"Cushing, OK WTI Spot Price FOB, Daily",20180302,D,61.19,Dollars per Barrel
674,"Cushing, OK WTI Spot Price FOB, Daily",20180301,D,60.98,Dollars per Barrel
675,"Cushing, OK WTI Spot Price FOB, Daily",20180228,D,61.43,Dollars per Barrel
676,"Cushing, OK WTI Spot Price FOB, Daily",20180227,D,62.94,Dollars per Barrel
677,"Cushing, OK WTI Spot Price FOB, Daily",20180226,D,63.81,Dollars per Barrel
678,"Cushing, OK WTI Spot Price FOB, Daily",20180223,D,63.52,Dollars per Barrel
679,"Cushing, OK WTI Spot Price FOB, Daily",20180222,D,62.72,Dollars per Barrel
680,"Cushing, OK WTI Spot Price FOB, Daily",20180221,D,61.73,Dollars per Barrel
681,"Cushing, OK WTI Spot Price FOB, Daily",20180220,D,61.91,Dollars per Barrel
682,"Cushing, OK WTI Spot Price FOB, Daily",20180216,D,61.89,Dollars per Barrel
683,"Cushing, OK WTI Spot Price FOB, Daily",20180215,D,61.48,Dollars per Barrel
684,"Cushing, OK WTI Spot Price FOB, Daily",20180214,D,60.7,Dollars per Barrel
685,"Cushing, OK WTI Spot Price FOB, Daily",20180213,D,59.33,Dollars per Barrel
686,"Cushing, OK WTI Spot Price FOB, Daily",20180212,D,59.41,Dollars per Barrel
687,"Cushing, OK WTI Spot Price FOB, Daily",20180209,D,59.2,Dollars per Barrel
688,"Cushing, OK WTI Spot Price FOB, Daily",20180208,D,61.3,Dollars per Barrel
689,"Cushing, OK WTI Spot Price FOB, Daily",20180207,D,61.91,Dollars per Barrel
690,"Cushing, OK WTI Spot Price FOB, Daily",20180206,D,63.48,Dollars per Barrel
691,"Cushing, OK WTI Spot Price FOB, Daily",20180205,D,64.18,Dollars per Barrel
692,"Cushing, OK WTI Spot Price FOB, Daily",20180202,D,65.5,Dollars per Barrel
693,"Cushing, OK WTI Spot Price FOB, Daily",20180201,D,65.92,Dollars per Barrel
694,"Cushing, OK WTI Spot Price FOB, Daily",20180131,D,64.82,Dollars per Barrel
695,"Cushing, OK WTI Spot Price FOB, Daily",20180130,D,64.64,Dollars per Barrel
696,"Cushing, OK WTI Spot Price FOB, Daily",20180129,D,65.71,Dollars per Barrel
697,"Cushing, OK WTI Spot Price FOB, Daily",20180126,D,66.27,Dollars per Barrel
698,"Cushing, OK WTI Spot Price FOB, Daily",20180125,D,65.62,Dollars per Barrel
699,"Cushing, OK WTI Spot Price FOB, Daily",20180124,D,65.69,Dollars per Barrel
700,"Cushing, OK WTI Spot Price FOB, Daily",20180123,D,64.45,Dollars per Barrel
701,"Cushing, OK WTI Spot Price FOB, Daily",20180122,D,63.66,Dollars per Barrel
702,"Cushing, OK WTI Spot Price FOB, Daily",20180119,D,63.38,Dollars per Barrel
703,"Cushing, OK WTI Spot Price FOB, Daily",20180118,D,63.96,Dollars per Barrel
704,"Cushing, OK WTI Spot Price FOB, Daily",20180117,D,63.92,Dollars per Barrel
705,"Cushing, OK WTI Spot Price FOB, Daily",20180116,D,63.82,Dollars per Barrel
706,"Cushing, OK WTI Spot Price FOB, Daily",20180112,D,64.22,Dollars per Barrel
707,"Cushing, OK WTI Spot Price FOB, Daily",20180111,D,63.81,Dollars per Barrel
708,"Cushing, OK WTI Spot Price FOB, Daily",20180110,D,63.6,Dollars per Barrel
709,"Cushing, OK WTI Spot Price FOB, Daily",20180109,D,62.92,Dollars per Barrel
710,"Cushing, OK WTI Spot Price FOB, Daily",20180108,D,61.73,Dollars per Barrel
711,"Cushing, OK WTI Spot Price FOB, Daily",20180105,D,61.49,Dollars per Barrel
712,"Cushing, OK WTI Spot Price FOB, Daily",20180104,D,61.98,Dollars per Barrel
713,"Cushing, OK WTI Spot Price FOB, Daily",20180103,D,61.61,Dollars per Barrel
714,"Cushing, OK WTI Spot Price FOB, Daily",20180102,D,60.37,Dollars per Barrel
715,"Cushing, OK WTI Spot Price FOB, Daily",20171229,D,60.46,Dollars per Barrel
716,"Cushing, OK WTI Spot Price FOB, Daily",20171228,D,59.84,Dollars per Barrel
717,"Cushing, OK WTI Spot Price FOB, Daily",20171227,D,59.67,Dollars per Barrel
718,"Cushing, OK WTI Spot Price FOB, Daily",20171226,D,59.55,Dollars per Barrel
719,"Cushing, OK WTI Spot Price FOB, Daily",20171222,D,58.25,Dollars per Barrel
720,"Cushing, OK WTI Spot Price FOB, Daily",20171221,D,58.34,Dollars per Barrel
721,"Cushing, OK WTI Spot Price FOB, Daily",20171220,D,58.09,Dollars per Barrel
722,"Cushing, OK WTI Spot Price FOB, Daily",20171219,D,57.49,Dollars per Barrel
723,"Cushing, OK WTI Spot Price FOB, Daily",20171218,D,57.17,Dollars per Barrel
724,"Cushing, OK WTI Spot Price FOB, Daily",20171215,D,57.29,Dollars per Barrel
725,"Cushing, OK WTI Spot Price FOB, Daily",20171214,D,57.0,Dollars per Barrel
726,"Cushing, OK WTI Spot Price FOB, Daily",20171213,D,56.59,Dollars per Barrel
727,"Cushing, OK WTI Spot Price FOB, Daily",20171212,D,57.12,Dollars per Barrel
728,"Cushing, OK WTI Spot Price FOB, Daily",20171211,D,57.84,Dollars per Barrel
729,"Cushing, OK WTI Spot Price FOB, Daily",20171208,D,57.15,Dollars per Barrel
730,"Cushing, OK WTI Spot Price FOB, Daily",20171207,D,56.5,Dollars per Barrel
731,"Cushing, OK WTI Spot Price FOB, Daily",20171206,D,55.79,Dollars per Barrel
732,"Cushing, OK WTI Spot Price FOB, Daily",20171205,D,57.66,Dollars per Barrel
733,"Cushing, OK WTI Spot Price FOB, Daily",20171204,D,57.48,Dollars per Barrel
734,"Cushing, OK WTI Spot Price FOB, Daily",20171201,D,58.35,Dollars per Barrel
735,"Cushing, OK WTI Spot Price FOB, Daily",20171130,D,57.4,Dollars per Barrel
736,"Cushing, OK WTI Spot Price FOB, Daily",20171129,D,57.25,Dollars per Barrel
737,"Cushing, OK WTI Spot Price FOB, Daily",20171128,D,57.96,Dollars per Barrel
738,"Cushing, OK WTI Spot Price FOB, Daily",20171127,D,58.1,Dollars per Barrel
739,"Cushing, OK WTI Spot Price FOB, Daily",20171124,D,58.94,Dollars per Barrel
740,"Cushing, OK WTI Spot Price FOB, Daily",20171122,D,57.88,Dollars per Barrel
741,"Cushing, OK WTI Spot Price FOB, Daily",20171121,D,56.84,Dollars per Barrel
742,"Cushing, OK WTI Spot Price FOB, Daily",20171120,D,56.21,Dollars per Barrel
743,"Cushing, OK WTI Spot Price FOB, Daily",20171117,D,56.21,Dollars per Barrel
744,"Cushing, OK WTI Spot Price FOB, Daily",20171116,D,55.14,Dollars per Barrel
745,"Cushing, OK WTI Spot Price FOB, Daily",20171115,D,55.28,Dollars per Barrel
746,"Cushing, OK WTI Spot Price FOB, Daily",20171114,D,55.67,Dollars per Barrel
747,"Cushing, OK WTI Spot Price FOB, Daily",20171113,D,56.77,Dollars per Barrel
748,"Cushing, OK WTI Spot Price FOB, Daily",20171110,D,56.75,Dollars per Barrel
749,"Cushing, OK WTI Spot Price FOB, Daily",20171109,D,57.16,Dollars per Barrel
750,"Cushing, OK WTI Spot Price FOB, Daily",20171108,D,56.82,Dollars per Barrel
751,"Cushing, OK WTI Spot Price FOB, Daily",20171107,D,57.19,Dollars per Barrel
752,"Cushing, OK WTI Spot Price FOB, Daily",20171106,D,57.34,Dollars per Barrel
753,"Cushing, OK WTI Spot Price FOB, Daily",20171103,D,55.63,Dollars per Barrel
754,"Cushing, OK WTI Spot Price FOB, Daily",20171102,D,54.55,Dollars per Barrel
755,"Cushing, OK WTI Spot Price FOB, Daily",20171101,D,54.32,Dollars per Barrel
756,"Cushing, OK WTI Spot Price FOB, Daily",20171031,D,54.36,Dollars per Barrel
757,"Cushing, OK WTI Spot Price FOB, Daily",20171030,D,54.11,Dollars per Barrel
758,"Cushing, OK WTI Spot Price FOB, Daily",20171027,D,53.92,Dollars per Barrel
759,"Cushing, OK WTI Spot Price FOB, Daily",20171026,D,52.41,Dollars per Barrel
760,"Cushing, OK WTI Spot Price FOB, Daily",20171025,D,51.97,Dollars per Barrel
761,"Cushing, OK WTI Spot Price FOB, Daily",20171024,D,52.32,Dollars per Barrel
762,"Cushing, OK WTI Spot Price FOB, Daily",20171023,D,51.91,Dollars per Barrel
763,"Cushing, OK WTI Spot Price FOB, Daily",20171020,D,51.63,Dollars per Barrel
764,"Cushing, OK WTI Spot Price FOB, Daily",20171019,D,51.29,Dollars per Barrel
765,"Cushing, OK WTI Spot Price FOB, Daily",20171018,D,52.05,Dollars per Barrel
766,"Cushing, OK WTI Spot Price FOB, Daily",20171017,D,51.87,Dollars per Barrel
767,"Cushing, OK WTI Spot Price FOB, Daily",20171016,D,51.86,Dollars per Barrel
768,"Cushing, OK WTI Spot Price FOB, Daily",20171013,D,51.43,Dollars per Barrel
769,"Cushing, OK WTI Spot Price FOB, Daily",20171012,D,50.61,Dollars per Barrel
770,"Cushing, OK WTI Spot Price FOB, Daily",20171011,D,51.3,Dollars per Barrel
771,"Cushing, OK WTI Spot Price FOB, Daily",20171010,D,50.93,Dollars per Barrel
772,"Cushing, OK WTI Spot Price FOB, Daily",20171009,D,49.58,Dollars per Barrel
773,"Cushing, OK WTI Spot Price FOB, Daily",20171006,D,49.34,Dollars per Barrel
774,"Cushing, OK WTI Spot Price FOB, Daily",20171005,D,50.79,Dollars per Barrel
775,"Cushing, OK WTI Spot Price FOB, Daily",20171004,D,50.0,Dollars per Barrel
776,"Cushing, OK WTI Spot Price FOB, Daily",20171003,D,50.44,Dollars per Barrel
777,"Cushing, OK WTI Spot Price FOB, Daily",20171002,D,50.59,Dollars per Barrel
778,"Cushing, OK WTI Spot Price FOB, Daily",20170929,D,51.67,Dollars per Barrel
779,"Cushing, OK WTI Spot Price FOB, Daily",20170928,D,51.62,Dollars per Barrel
780,"Cushing, OK WTI Spot Price FOB, Daily",20170927,D,52.14,Dollars per Barrel
781,"Cushing, OK WTI Spot Price FOB, Daily",20170926,D,51.59,Dollars per Barrel
782,"Cushing, OK WTI Spot Price FOB, Daily",20170925,D,51.85,Dollars per Barrel
783,"Cushing, OK WTI Spot Price FOB, Daily",20170922,D,50.33,Dollars per Barrel
784,"Cushing, OK WTI Spot Price FOB, Daily",20170921,D,50.58,Dollars per Barrel
785,"Cushing, OK WTI Spot Price FOB, Daily",20170920,D,50.29,Dollars per Barrel
786,"Cushing, OK WTI Spot Price FOB, Daily",20170919,D,49.54,Dollars per Barrel
787,"Cushing, OK WTI Spot Price FOB, Daily",20170918,D,49.88,Dollars per Barrel
788,"Cushing, OK WTI Spot Price FOB, Daily",20170915,D,49.9,Dollars per Barrel
789,"Cushing, OK WTI Spot Price FOB, Daily",20170914,D,49.86,Dollars per Barrel
790,"Cushing, OK WTI Spot Price FOB, Daily",20170913,D,49.3,Dollars per Barrel
791,"Cushing, OK WTI Spot Price FOB, Daily",20170912,D,48.21,Dollars per Barrel
792,"Cushing, OK WTI Spot Price FOB, Daily",20170911,D,48.06,Dollars per Barrel
793,"Cushing, OK WTI Spot Price FOB, Daily",20170908,D,47.44,Dollars per Barrel
794,"Cushing, OK WTI Spot Price FOB, Daily",20170907,D,49.1,Dollars per Barrel
795,"Cushing, OK WTI Spot Price FOB, Daily",20170906,D,49.13,Dollars per Barrel
796,"Cushing, OK WTI Spot Price FOB, Daily",20170905,D,48.63,Dollars per Barrel
797,"Cushing, OK WTI Spot Price FOB, Daily",20170901,D,47.32,Dollars per Barrel
798,"Cushing, OK WTI Spot Price FOB, Daily",20170831,D,47.26,Dollars per Barrel
799,"Cushing, OK WTI Spot Price FOB, Daily",20170830,D,45.96,Dollars per Barrel
800,"Cushing, OK WTI Spot Price FOB, Daily",20170829,D,46.46,Dollars per Barrel
801,"Cushing, OK WTI Spot Price FOB, Daily",20170828,D,46.4,Dollars per Barrel
802,"Cushing, OK WTI Spot Price FOB, Daily",20170825,D,47.65,Dollars per Barrel
803,"Cushing, OK WTI Spot Price FOB, Daily",20170824,D,47.24,Dollars per Barrel
804,"Cushing, OK WTI Spot Price FOB, Daily",20170823,D,48.45,Dollars per Barrel
805,"Cushing, OK WTI Spot Price FOB, Daily",20170822,D,47.65,Dollars per Barrel
806,"Cushing, OK WTI Spot Price FOB, Daily",20170821,D,47.39,Dollars per Barrel
807,"Cushing, OK WTI Spot Price FOB, Daily",20170818,D,48.59,Dollars per Barrel
808,"Cushing, OK WTI Spot Price FOB, Daily",20170817,D,47.07,Dollars per Barrel
809,"Cushing, OK WTI Spot Price FOB, Daily",20170816,D,46.8,Dollars per Barrel
810,"Cushing, OK WTI Spot Price FOB, Daily",20170815,D,47.57,Dollars per Barrel
811,"Cushing, OK WTI Spot Price FOB, Daily",20170814,D,47.59,Dollars per Barrel
812,"Cushing, OK WTI Spot Price FOB, Daily",20170811,D,48.81,Dollars per Barrel
813,"Cushing, OK WTI Spot Price FOB, Daily",20170810,D,48.54,Dollars per Barrel
814,"Cushing, OK WTI Spot Price FOB, Daily",20170809,D,49.59,Dollars per Barrel
815,"Cushing, OK WTI Spot Price FOB, Daily",20170808,D,49.07,Dollars per Barrel
816,"Cushing, OK WTI Spot Price FOB, Daily",20170807,D,49.37,Dollars per Barrel
817,"Cushing, OK WTI Spot Price FOB, Daily",20170804,D,49.57,Dollars per Barrel
818,"Cushing, OK WTI Spot Price FOB, Daily",20170803,D,49.03,Dollars per Barrel
819,"Cushing, OK WTI Spot Price FOB, Daily",20170802,D,49.6,Dollars per Barrel
820,"Cushing, OK WTI Spot Price FOB, Daily",20170801,D,49.19,Dollars per Barrel
821,"Cushing, OK WTI Spot Price FOB, Daily",20170731,D,50.21,Dollars per Barrel
822,"Cushing, OK WTI Spot Price FOB, Daily",20170728,D,49.72,Dollars per Barrel
823,"Cushing, OK WTI Spot Price FOB, Daily",20170727,D,49.05,Dollars per Barrel
824,"Cushing, OK WTI Spot Price FOB, Daily",20170726,D,48.58,Dollars per Barrel
825,"Cushing, OK WTI Spot Price FOB, Daily",20170725,D,47.77,Dollars per Barrel
826,"Cushing, OK WTI Spot Price FOB, Daily",20170724,D,46.21,Dollars per Barrel
827,"Cushing, OK WTI Spot Price FOB, Daily",20170721,D,45.78,Dollars per Barrel
828,"Cushing, OK WTI Spot Price FOB, Daily",20170720,D,46.73,Dollars per Barrel
829,"Cushing, OK WTI Spot Price FOB, Daily",20170719,D,47.1,Dollars per Barrel
830,"Cushing, OK WTI Spot Price FOB, Daily",20170718,D,46.4,Dollars per Barrel
831,"Cushing, OK WTI Spot Price FOB, Daily",20170717,D,46.02,Dollars per Barrel
832,"Cushing, OK WTI Spot Price FOB, Daily",20170714,D,46.53,Dollars per Barrel
833,"Cushing, OK WTI Spot Price FOB, Daily",20170713,D,46.06,Dollars per Barrel
834,"Cushing, OK WTI Spot Price FOB, Daily",20170712,D,45.48,Dollars per Barrel
835,"Cushing, OK WTI Spot Price FOB, Daily",20170711,D,45.06,Dollars per Barrel
836,"Cushing, OK WTI Spot Price FOB, Daily",20170710,D,44.4,Dollars per Barrel
837,"Cushing, OK WTI Spot Price FOB, Daily",20170707,D,44.25,Dollars per Barrel
838,"Cushing, OK WTI Spot Price FOB, Daily",20170706,D,45.52,Dollars per Barrel
839,"Cushing, OK WTI Spot Price FOB, Daily",20170705,D,45.11,Dollars per Barrel
840,"Cushing, OK WTI Spot Price FOB, Daily",20170630,D,46.02,Dollars per Barrel
841,"Cushing, OK WTI Spot Price FOB, Daily",20170629,D,44.88,Dollars per Barrel
842,"Cushing, OK WTI Spot Price FOB, Daily",20170628,D,44.74,Dollars per Barrel
843,"Cushing, OK WTI Spot Price FOB, Daily",20170627,D,44.25,Dollars per Barrel
844,"Cushing, OK WTI Spot Price FOB, Daily",20170626,D,43.24,Dollars per Barrel
845,"Cushing, OK WTI Spot Price FOB, Daily",20170623,D,42.86,Dollars per Barrel
846,"Cushing, OK WTI Spot Price FOB, Daily",20170622,D,42.53,Dollars per Barrel
847,"Cushing, OK WTI Spot Price FOB, Daily",20170621,D,42.48,Dollars per Barrel
848,"Cushing, OK WTI Spot Price FOB, Daily",20170620,D,43.34,Dollars per Barrel
849,"Cushing, OK WTI Spot Price FOB, Daily",20170619,D,44.24,Dollars per Barrel
850,"Cushing, OK WTI Spot Price FOB, Daily",20170616,D,44.73,Dollars per Barrel
851,"Cushing, OK WTI Spot Price FOB, Daily",20170615,D,44.47,Dollars per Barrel
852,"Cushing, OK WTI Spot Price FOB, Daily",20170614,D,44.79,Dollars per Barrel
853,"Cushing, OK WTI Spot Price FOB, Daily",20170613,D,46.41,Dollars per Barrel
854,"Cushing, OK WTI Spot Price FOB, Daily",20170612,D,46.1,Dollars per Barrel
855,"Cushing, OK WTI Spot Price FOB, Daily",20170609,D,45.82,Dollars per Barrel
856,"Cushing, OK WTI Spot Price FOB, Daily",20170608,D,45.68,Dollars per Barrel
857,"Cushing, OK WTI Spot Price FOB, Daily",20170607,D,45.8,Dollars per Barrel
858,"Cushing, OK WTI Spot Price FOB, Daily",20170606,D,48.13,Dollars per Barrel
859,"Cushing, OK WTI Spot Price FOB, Daily",20170605,D,47.4,Dollars per Barrel
860,"Cushing, OK WTI Spot Price FOB, Daily",20170602,D,47.68,Dollars per Barrel
861,"Cushing, OK WTI Spot Price FOB, Daily",20170601,D,48.32,Dollars per Barrel
862,"Cushing, OK WTI Spot Price FOB, Daily",20170531,D,48.29,Dollars per Barrel
863,"Cushing, OK WTI Spot Price FOB, Daily",20170530,D,49.63,Dollars per Barrel
864,"Cushing, OK WTI Spot Price FOB, Daily",20170526,D,49.58,Dollars per Barrel
865,"Cushing, OK WTI Spot Price FOB, Daily",20170525,D,48.57,Dollars per Barrel
866,"Cushing, OK WTI Spot Price FOB, Daily",20170524,D,50.99,Dollars per Barrel
867,"Cushing, OK WTI Spot Price FOB, Daily",20170523,D,51.12,Dollars per Barrel
868,"Cushing, OK WTI Spot Price FOB, Daily",20170522,D,50.81,Dollars per Barrel
869,"Cushing, OK WTI Spot Price FOB, Daily",20170519,D,50.32,Dollars per Barrel
870,"Cushing, OK WTI Spot Price FOB, Daily",20170518,D,49.36,Dollars per Barrel
871,"Cushing, OK WTI Spot Price FOB, Daily",20170517,D,49.04,Dollars per Barrel
872,"Cushing, OK WTI Spot Price FOB, Daily",20170516,D,48.64,Dollars per Barrel
873,"Cushing, OK WTI Spot Price FOB, Daily",20170515,D,48.86,Dollars per Barrel
874,"Cushing, OK WTI Spot Price FOB, Daily",20170512,D,47.83,Dollars per Barrel
875,"Cushing, OK WTI Spot Price FOB, Daily",20170511,D,47.81,Dollars per Barrel
876,"Cushing, OK WTI Spot Price FOB, Daily",20170510,D,47.28,Dollars per Barrel
877,"Cushing, OK WTI Spot Price FOB, Daily",20170509,D,45.84,Dollars per Barrel
878,"Cushing, OK WTI Spot Price FOB, Daily",20170508,D,46.46,Dollars per Barrel
879,"Cushing, OK WTI Spot Price FOB, Daily",20170505,D,46.23,Dollars per Barrel
880,"Cushing, OK WTI Spot Price FOB, Daily",20170504,D,45.55,Dollars per Barrel
881,"Cushing, OK WTI Spot Price FOB, Daily",20170503,D,47.79,Dollars per Barrel
882,"Cushing, OK WTI Spot Price FOB, Daily",20170502,D,47.65,Dollars per Barrel
883,"Cushing, OK WTI Spot Price FOB, Daily",20170501,D,48.83,Dollars per Barrel
884,"Cushing, OK WTI Spot Price FOB, Daily",20170428,D,49.31,Dollars per Barrel
885,"Cushing, OK WTI Spot Price FOB, Daily",20170427,D,48.96,Dollars per Barrel
886,"Cushing, OK WTI Spot Price FOB, Daily",20170426,D,49.22,Dollars per Barrel
887,"Cushing, OK WTI Spot Price FOB, Daily",20170425,D,49.22,Dollars per Barrel
888,"Cushing, OK WTI Spot Price FOB, Daily",20170424,D,48.9,Dollars per Barrel
889,"Cushing, OK WTI Spot Price FOB, Daily",20170421,D,49.64,Dollars per Barrel
890,"Cushing, OK WTI Spot Price FOB, Daily",20170420,D,50.26,Dollars per Barrel
891,"Cushing, OK WTI Spot Price FOB, Daily",20170419,D,50.49,Dollars per Barrel
892,"Cushing, OK WTI Spot Price FOB, Daily",20170418,D,52.46,Dollars per Barrel
893,"Cushing, OK WTI Spot Price FOB, Daily",20170417,D,52.62,Dollars per Barrel
894,"Cushing, OK WTI Spot Price FOB, Daily",20170413,D,53.19,Dollars per Barrel
895,"Cushing, OK WTI Spot Price FOB, Daily",20170412,D,53.12,Dollars per Barrel
896,"Cushing, OK WTI Spot Price FOB, Daily",20170411,D,53.38,Dollars per Barrel
897,"Cushing, OK WTI Spot Price FOB, Daily",20170410,D,53.06,Dollars per Barrel
898,"Cushing, OK WTI Spot Price FOB, Daily",20170407,D,52.25,Dollars per Barrel
899,"Cushing, OK WTI Spot Price FOB, Daily",20170406,D,51.69,Dollars per Barrel
900,"Cushing, OK WTI Spot Price FOB, Daily",20170405,D,51.14,Dollars per Barrel
901,"Cushing, OK WTI Spot Price FOB, Daily",20170404,D,50.99,Dollars per Barrel
902,"Cushing, OK WTI Spot Price FOB, Daily",20170403,D,50.25,Dollars per Barrel
903,"Cushing, OK WTI Spot Price FOB, Daily",20170331,D,50.54,Dollars per Barrel
904,"Cushing, OK WTI Spot Price FOB, Daily",20170330,D,50.3,Dollars per Barrel
905,"Cushing, OK WTI Spot Price FOB, Daily",20170329,D,49.47,Dollars per Barrel
906,"Cushing, OK WTI Spot Price FOB, Daily",20170328,D,48.36,Dollars per Barrel
907,"Cushing, OK WTI Spot Price FOB, Daily",20170327,D,47.02,Dollars per Barrel
